|character|text|type
18||6AA    INT. NIGHT PHARMACY -- MOSCOW                                  6AA|stage direction
19||The cops approaching.|location
20||FB1A   FLASHBACK -- JUMBLED STREAKY IMAGES:                       FB1A|stage direction
21||Daniels leading Bourne down the corridor.|location
22|DISEMBODIED VOICE (V.O.)|You'll be saving American lives.|speech
23||"A black sack is thrown over Bourne's head, then:
(STOCK) A torrent of quick shots of Bourne's kills: the
Professor, Jarda, the blonde guy in Paris, Mr. And Mrs.
Neski...
And finally. BANG -- Marie hit in the head.      The car off
the bridge. She sinks away dead..."|location
24||6A     INT.   NIGHT   PHARMACY -- MOSCOW                              6A|stage direction
25||The POLICE enter the back room, guns drawn.|location
26|POLICEMAN #1|"Put your hands on your head and
turn around slowly!"|speech
27||"BOURNE snaps out of it, doesn't move. POLICEMAN #1 (older)
approaches him. When BOURNE doesn't respond to his
questions, the POLICEMAN starts forward. BOURNE turns and
in one motion grabs his gun from the sink and disables the
POLICEMAN.
BOURNE freezes POLICEMAN #2 with his gun and a look."|location
28||(in Russian)|unknown
29|BOURNE|Give me your gun and radio.|speech
30||POLICEMAN #2's gun and radio skittle across the floor.|location
31||"3
BOURNE
(in Russian)
My argument is not with you.
BOURNE smashes the radio and takes the gun.
BOURNE exits...
BLACK SCREEN
A TITLE fades in --
THE BOURNE ULTIMATUM
SUPER:    Six Weeks Later"|unknown
32||"6B   OMITTED                                                      6B
6C   OMITTED                                                      6C
6D   OMITTED                                                      6D
6E   OMITTED                                                      6E
6F   OMITTED                                                      6F
6G   OMITTED                                                      6G
6F   OMITTED                                                      6F
6G   OMITTED                                                      6G
8B   EXT. DAY. LANGLEY, VA                                        8B"|stage direction
33||Establishing shot -- CIA Headquarters|unknown
34||8C   INT. CIA -- DAY                                              8C|stage direction
35||"A workman installs a nameplate that reads:    Ezra Kramer,
Director, CIA."|unknown
36||8C   INT. KRAMER'S OFFICE -- DAY                                  8C|stage direction
37||"Kramer listens to a recording with Landy and Cronin. There
are unhung pictures and a few other items that indicate he
has just moved into this job.
4"|unknown
38||"Two other senior CIA officials sit in on the meeting.
Kramer looks at a file on Bourne and Abbott."|stage direction
39||"BOURNE (V.O.)
So we got in the way?   Is that
why Neski died? Is that why you
killed Marie?"|unknown
40||Kramer glances at a photo of Marie in the file.|stage direction
41||"ABBOTT (V.O.)
You killed Marie the minute you
climbed into her car.   The
minute you entered her life she
was dead!"|unknown
42||Kramer looks at Abbott's official photo.|stage direction
43||"BOURNE (V.O.)
I told you people to leave me
alone! I fell off the grid. I
was half way around the world.
ABBOTT (V.O.)
There's no place it won't catch
up to you. It's how every story
ends. It's what you are, Jason.
A killer! You always will be."|unknown
44||THUMP!|stage direction
45||"CRONIN
We think that's Bourne hitting
him on the head and then--"|unknown
46||"He makes a gun with his hand, i.e. Bourne putting his gun
to Abbott's head."|stage direction
47||"ABBOTT (V.O.)
Go ahead!     Go on! Do it!
BOURNE (V.O.)
She wouldn't want me to. That's
the only reason your alive."|unknown
48||The tape clicks off.|stage direction
49||"KRAMER
Who's ""she?"""|unknown
50||CRONIN puts a picture of MARIE in front of KRAMER.|stage direction
51||"LANDY
His girlfriend, Marie. She was
killed in India three weeks ago."|unknown
52||"Kramer looks down at another image.     Abbott dead after his
suicide."|stage direction
53||"5
KRAMER
A dirty section chief in league
with a corrupt Russian
Billionaire commits suicide when
confronted by Jason Bourne. You
couldn't make this stuff up.
(holds up the photo of
Abbot dead)
You watched this happen?"|unknown
54||"Landy nods.   Kramer shakes his head in disgust at the whole
situation."|stage direction
55||"KRAMER
Bourne's last confirmed location
is Moscow, three days ago?
LANDY
Right.
KRAMER
So what does he do now?
LANDY
I think he's looking for
something he hasn't found.
KRAMER
Like what?     What's he after?
LANDY
I'm not sure. Maybe he hasn't
gotten his memory back yet.  Not
all of it."|unknown
56||A look from Kramer...|stage direction
57||"KRAMER
Pam, what I need to know is, what
kind of a threat is he to us?
LANDY
If he just wanted to hurt us he
could have sent this tape to CNN.
KRAMER
Maybe he still will. Maybe he
gave it to you because he wants
to throw you in the opposite
direction of his real plan. I
don't know. I just know my
number one rule is ""the only way
to stay safe is to assume the
worst.""   As far as I'm concerned
Bourne is a serious threat until
proven otherwise.
6"|unknown
58||"8D     OMITTED                                                     8D
8E     OMITTED                                                     8E
8F     OMITTED                                                     8F
8G     OMITTED                                                     8G
14A    OMITTED                                                     14A
14AA   EXT.   TURIN, ITALY - ESTABLISHING SHOT                 14AA"|stage direction
59||SUPER:    TURIN, ITALY|location
60||R15    INT.   DAY.    ITALIAN CAFE BACKROOM -- TURIN               R15|stage direction
61||"ROSS interviews DANIELS, a TAPE RECORDER on the table
between them. ROSS shows DANIELS some of the evidence he's
assembled...WANTED POSTERS of JASON BOURNE."|location
62||"ROSS
(with poster)
...This one's three years ago --
had half of Interpol after him --
disappeared...Turned up in Naples
-- Berlin -- Moscow --
disappeared again...
(Daniels says nothing)
The girl he was on he run with --
Marie Kreutz -- she turned up
dead halfway around the world,
from a sniper's bullet...
(beat)
What connects the dots? Is it
Treadstone?
DANIELS
Turn off that tape recorder."|unknown
63||"15A    OMITTED                                                     15A
15B    OMITTED                                                     15B
24     INT. DAY. MARTIN'S APARTMENT -- PARIS                       24"|stage direction
64||"The charm of old Paris captured in the workings of an
elevator operating in a wrought-iron shaft..."|location
65||7|unknown
66||"A WORK TABLE, covered with sheet music, music paper,
pencils. And, sitting on the upright piano against the
wall, a framed PHOTO of MARIE...
A KNOCK on a door beautifully, heavily lacquered with
centuries of paint...
MARTIN KREUTZ, late 20s, opens the door and finds BOURNE. A
long look between them -- like two lost brothers who
recognize each other -- each has been waiting for this
moment for a long time."|stage direction
67||INT. CONTINUOUS. MARTIN'S APARTMENT|location
68||Martin looks out the window.|stage direction
69||"MARTIN
Where is my sister?
BOURNE
She's dead. She was killed.
MARTIN
I knew it was going to end this
way. It was always going to end
this way...
BOURNE
I didn't believe that.
MARTIN
Why did she die?
BOURNE
She was shot. A man came for me.
MARTIN
And then you killed him."|unknown
70||Bourne nods.|stage direction
71||"MARTIN
Now what?
BOURNE
Someone started all this...and
I'm going to find them."|unknown
72||Bourne looks at him for a beat and leaves.|stage direction
73||EXT. SUBWAY -- DAY|location
74||"Bourne climbs the stairs.
Bourne rounds a corner and stops, sees a bodyguard at a
door up the street hail a car then go back inside."|stage direction
75||"8
Bourne walks up to the door, the bodyguard comes out again.
Bourne knocks him aside. Grabs the man behind him,
ELLATRACHE.
BOURNE
(in French)
Who started Treadstone?
The bodyguard comes back, gun out--
ELLATRACHE
(in French, to
bodyguard)
It's OK!
(in French, to Bourne)
They're still looking for you.
You are taking a big risk coming
here.
Bourne shoves him against the wall, hard.
BOURNE
(in French)
Just tell me what I want to know!
ELLATRACHE
(in French)
I just provided them weapons.    I
don't know who started--
BOURNE
(in French)
You know something.   Tell me
where to start looking.
ELLATRACHE
(in French)
There's a journalist in London.
Simon Ross. He seems to know a
lot about you.   He has a source
inside the program. Someone
there from the beginning. What
should I tell them if they
contact me?
BOURNE
(in English)
They give me the name I want, or
I burn their entire house down to
get it."|unknown
76||16   EXT.   DAY. HEATHROW AIRPORT -- LONDON                     16|stage direction
77||"ROSS hurries to catch a TAXI as he talks on his cell phone.
9
ROSS
...This is big -- a skein of lies
-- you pull at it and it just
keeps coming -- I'll fill you in
when I get home. And it's not
finished, either.
(beat)
They're calling it `Blackbriar'.
Follow this SEQUENCE as..."|unknown
78||17    INT. DAY.     CIA SUBSTATION -- LONDON                       17|stage direction
79||"A LISTENING STATION in England scoops up MILLIONS of CELL
PHONE CALLS...Sifts through BILLIONS of words...One word
EMERGES from the CHATTER...
BLACKBRIAR
A TECHNICIAN sends the data to NSA back in the
States...Where another COMPUTER gathers up the rest of the
phone call...As we listen...
TECH#3
""Blackbriar"" echelon hit.
NSA, please confirm receipt."|unknown
80||R18   EXT. DAY. CIA HEADQUARTERS -- LANGLEY                       R18|stage direction
81||"And there in the CRI HUB, another TECHNICIAN receives the
DATA. Stops SUPERVISOR and reports.
TECHNICIAN #1
Sir, we intercepted a call from
London, keyword ""Blackbriar.""
SUPERVISOR
Okay, send it to CRI right now."|unknown
82||25D   EXT.   DAY.    THE SKYLINE   -- NEW YORK CITY               25D|stage direction
83||"NOAH VOSEN, deft and confident, arrives at CRI
Headquarters."|unknown
84||25E   INT.   DAY. CRI OFFICES -- NEW YORK CITY                    25E|stage direction
85||"As VOSEN steps out of the elevator and into his office, he
is met by his #2, WILLS.
WILLS
We tracked the phone. Registered
to a London reporter named Simon
Ross. He works at the Guardian
newspaper.
10
They enter a hallway through double doors towards the HUB.
VOSEN
You tracking him?
As they pass through, colleague hands WILLS a file.
WILLS
Yeah, thanks Mike. We have a
survey team covering him at
work...and a sneak and peek's on
their way to his apartment.
VOSEN
Well, who talked to him? How did
he find out about Blackbriar?
WILLS
We don't know, we pulled his
background and ran a cross check
on any known anomalies, but we've
come up with nothing. But, I
think if we follow Ross, we are
going to be able...
VOSEN
Right. Ross is easy. I want the
source.
They enter the HUB."|unknown
86||26    EXT. DAY. GARE DU NORD -- PARIS                              26|stage direction
87||"BOURNE buys a newspaper, enters the station and gets on the
EUROSTAR."|unknown
88||26A   INT. DAY. CRI DATA ROOM (was 25E)                          26A|stage direction
89||"VOSEN and WILLIS listen to the phone call.
ROSS (VOICEOVER)
Have you heard of an Operation
Blackbriar? I'm going to try and
get my head around this, see you
first thing.
VOSEN turns.
VOSEN
Is that all?
WILLS
Yeah.
11
VOSEN
I want rendition protocols and I
want the asset put on standby,
just in case."|unknown
90||26B   INT.   DAY -- CRI HUB                                      26B|stage direction
91||"VOSEN steps out from DATA ROOM...addresses the HUB.
VOSEN
People, listen up, this is a full
priority situation"|unknown
92||"Jimmy, give me Ross's profile on
one.
(points at the big
screen on the wall)
ROSS'S information come up on the center screen.
VOSEN
Our target is a British national,
Simon Ross, a reporter. I want
all his phones, his blackberry,
his apartment, his car, bank
accounts, credit cards, travel
patterns...I want to know what
he's going to think before he
does. Every dirty little secret
he has. And most of all, we want
the name and real time location
of his source.
This is NSA priority level 4, any
questions?
No response from the HUB.
VOSEN (CONT'D)
All right, let's get to it."|unknown
93||26C   EXT. DAY. EUROSTAR -- ENGLAND                              26C|stage direction
94||The EUROSTAR winds it's way to London.|unknown
95||26D   INT. DAY.   EUROSTAR                                       26D|stage direction
96||"BOURNE reads The Guardian. He sees an article written by
Simon Ross.   Title: ""RENEGADE ASSASSIN LOSE IN EUROPE"".
It mentions BOURNE. There is a photo of Marie--"|unknown
97||FB2   FLASHBACK                                                  FB2|stage direction
98||"12
Marie smiles at him. Marie shot. Marie fades into the
depths, dead. Bourne burns Marie's stuff"|unknown
99||26D   INT. DAY. EUROSTAR                                           26D|stage direction
100||"BOURNE comes out of the flashback.    He is still carrying
the pain of her loss
Bourne finds Ross's name on the masthead, then goes to the
name just below it in the news department."|unknown
101||29    EXT.   DAY   GUARDIAN NEWSPAPER -- LONDON                    29|stage direction
102||"Ross crosses a busy London street -- heads to Guardian
office building. A CRI TEAM watches from a parked car."|unknown
103||35H   INT. DAY -- CRI HUB                                          35H|stage direction
104||TECH #1 watches the data arrive.|unknown
105|TECH#1|"Copy that. Mr. Vosen, subject is
entering his office."|speech
106||VOSEN watches the feed.|unknown
107|VOSEN|Where's my picture please?|speech
108|TECH#2|Coming online...Online...Now.|speech
109||"A surveillance picture flashes onscreen -- ROSS works in
his office. HUB chatter about ROSS phone."|unknown
110|TECH#3|Take an hour to get his phone...|speech
111|VOSEN|That's too long.|speech
112||Off VOSEN.|unknown
113||R34   INT. DAY. GUARDIAN EDITOR OFFICE -- LONDON                   R34|stage direction
114||ROSS reports to his EDITOR.|unknown
115|EDITOR|"So how do we know he's not
spinning for someone?"|speech
116|ROSS|There's more. He was scared.|speech
117||"13
EDITOR
Scared of what?
ROSS
Blackbriar.
A REPORTER sticks her head in.
REPORTER
Sorry, a call for you.
ROSS
Who is it?
REPORTER
Won't give hie name.
ROSS leaves to pick up the call."|unknown
118||35Y   INT. CONTINUOUS. GUARDIAN -- NEWSROOM               35Y|stage direction
119||"ROSS crosses the busy newsroom...
REPORTER
He's on my line...
ROSS picks up the phone.
Ross (CONT'D)
Simon Ross."|unknown
120||35H   INT. DAY. CRI HUB -- NEW YORK CITY                  35H|stage direction
121||"VOSEN watches as ROSS takes phone call.
VOSEN
Why aren't we hearing this?
WILLS
That's a hard line, Jimmy, why
don't we have it?
JIMMY
We have his line, sir, but he's
not on it.
WILLS looks confused."|unknown
122||35Y   INT. DAY   GUARDIAN -- NEWSROOM                     35Y|stage direction
123||"ROSS listens.
BOURNE (V.O.)
Waterloo Station, south entrance,
thirty minutes.
14
ROSS
Who is this?
BOURNE (V.O.)
This is Jason Bourne."|unknown
124||35Z   INT.   DAY -- EUROSTAR TRAVELING                           35Z|stage direction
125||"Bourne
You want to talk to me. Come
alone.
BOURNE hangs up."|unknown
126||35Y   INT.   DAY.    GUARDIAN -- NEWSROOM                        35Y|stage direction
127||"ROSS looks bewildered -- hangs up the phone -- gathers his
stuff -- puts his notebook in his pocket and leaves.
SURVEY ONE (V.O.)
Are you getting an image?"|unknown
128||35H                           VOSEN                              35H|stage direction
129||"Where's he going?
WILLS
Okay, he is on the move.   Target
is mobile.
The HUB reacts. .
WILLS
Okay, people, look sharp, give me
eyeballs on the street."|unknown
130||36    INT. DAY. BUILDING -- ACROSS FROM GUARDIAN                   36|stage direction
131||"SURVEY ONE has panned down to the entrance of the GUARDIAN
building. Because ROSS is on the move...
SURVEY ONE
Subject is on the move. Go mobile
One and Two.
WILLS
Where's that audio on the street?
I want to know where he's
going..."|unknown
132||36A   EXT. CONTINUOUS. LONDON STREET                             36A|stage direction
133||"ROSS hails a BLACK TAXI. The SILVER VAN pulls out behind
him...
15"|unknown
134||35H   INT. DAY. NEW YORK HUB                                           35H|stage direction
135||"VOSEN watches as the feed from the SILVER VAN comes
through.
MOBILE 2
(over radio)
We have the subject confirmed.
VOSEN
Where is he heading?
MOBILE 2
Waterloo Station."|unknown
136||37    EXT.   DAY.    WATERLOO STATION -- LONDON                        37|stage direction
137||BOURNE arrives on the EUROSTAR.      Enters the station.|unknown
138||38    EXT. CONTINUOUS. STREET                                          38|stage direction
139||"As the taxi moves away, the SILVER VAN pulls out behind it.
A CYCLE COURIER momentarily blocks its path. Looking in on
ROSS sifting through documents in the back seat.
HUB (V.O.)
Stand by at Waterloo..."|unknown
140||39    EXT. DAY. WATERLOO STATION -- LONDON                             39|stage direction
141||BOURNE moving toward the rendezvous...|unknown
142||63    INT/EXT. DAY. BLACK CAB -- YORK ROAD                             63|stage direction
143||"ROSS pays the DRIVER, exits. Checks his watch.      Looks
around. Isn't sure what his next move is--"|unknown
144||64H   INT. DAY. CRI HUB                                                64H|stage direction
145||"TECHNICIANS searching for ROSS on the busy street.
TECHNICIAN #2
Mobile One -- give us eyes on the
subject.
16"|unknown
146||63    EXT. DAY. YORK ROAD -- LONDON                                 63|stage direction
147||"MOBILE ONE-- two people from the van-- take up a position
in an open stairwell three floors up. They focus a camera
down on Ross."|unknown
148||63A   EXT. DAY. ENTRANCE -- WATERLOO STATION                        63A|stage direction
149||"BOURNE buys a cell phone. Activates the SIM card on the new
phone. Dumps the pay-as-you-go package in a bin. Rounds a
corner. Out of sight."|unknown
150||"63B   OMITTED                                                       63B
64H   INT. CONTINUOUS. CRI HUB -- NEW YORK CITY                     64H"|stage direction
151||"Screens come alive with a POV of ROSS. VOSEN studies the
monitors. ROSS arrives at Waterloo, pays TAXI.
TECHNICIAN #1
Sir, subject just arrived at the
south entrance to Waterloo
Station."|unknown
152||63    INT. DAY. WATERLOO -- ENTRANCE                                63|stage direction
153||"ROSS moves to the entrance.
Behind him, inside the tube station portico, BOURNE
arrives.
Sees ROSS. Sees the two survey teams. MOBILE ONE up the
stair well and MOBILE TWO at street level.
Commuters coming up the escalators. BOURNE joins them -
moving towards Ross.
Closer.
Right on him.   ROSS oblivious.   Looking out onto the
street.
BOURNE brushes past him and PUTS THE PHONE IN HIS POCKET..
ROSS feels the contact. Checking himself -- he's okay.
But now a phone is ringing -- looks around, must be someone
else.
But the vibration's coming from his jacket pocket.
ROSS takes out the phone -- not his -- puzzled.
ROSS hits ""answer.""
17
ROSS
Hello?
BOURNE (O.S.)
Don't ask questions. Just
listen..."|unknown
154||64H   INT. CONTINUOUS. NEW YORK HUB                               64H|stage direction
155||"VOSEN watching...
VOSEN
What's he doing? I thought we
blocked his cell? Who the hell
is he talking to???
WILLS
Jimmy, I need that phone!
VOSEN
(beat)
Activate the asset.
WILLS
Sir, we haven't yet become
operational --
VOSEN
I said activate the asset.   I
want options.
Wills keys in a CODE..."|unknown
156||64    EXT. DAY. BMW -- LONDON STREET                               64|stage direction
157||"PAZ, 20s, cool and predatory, drives and waits for
instructions...His PHONE buzzes...He reads the
code...Accelerates toward Waterloo Station..."|unknown
158||70    EXT. CONTINUOUS. FOOTBRIDGE                                  70|stage direction
159||"BOURNE reaches the top of the stairwell on the other side
of the road.
His POV to the left -- a LONDON BUS is approaching.
To the right -- a young man in a hooded top -- speaking on
his cell -- walking toward a BUS STOP...
A plan is forming."|unknown
160||71    INT. CONTINUOUS. WHITE VAN                                   71|stage direction
161||"SURVEY TWO -- camera zooming in on ROSS.
18
SURVEY TWO
What's the ROE on this one?
PANNING TO REVEAL"|unknown
162||64H   INT. CONTINUOUS. NEW YORK HUB                                 64H|stage direction
163||VOSEN thinking it over as he watches the image of ROSS.|unknown
164||75    EXT. DAY. YORK ROAD -- TUBE -- BUS STOP                       75|stage direction
165||"ROSS looking around.    Then --
BOURNE (O.S.)
To your left. Blue hooded top.
Walking towards the bus stop
ROSS has clocked him.
The HOODY walks to the bus stop. One hands-free EARBUD
swaying down by his side as he moves to a seat.
Sitting down. Checking his watch.
ROSS shifting nervously from one foot to another.
BOURNE (o.s.) (CONT'D)
Go to the bus stop, sit next to
him. Head down...
The LONDON BUS approaching.
ROSS begins to move."|unknown
166||64H   INT. DAY. CRI HUB -- NEW YORK                                 64H|stage direction
167||"Things are beginning to happen.
TECHNICIAN #1
Target is on the move.
WILLS
Okay, who's the guy in the blue
hood?
Screen POV. ROSS standing next to the HOODY -- head down.
Trying to play it cool -- ROSS in clear view of the
cameras. ""Speaking"" with the HOODY. Camera zooming in.
VOSEN
Okay, there, he's talking to the
guy with the hood. Take them
down.
Just then --
19
A BUS pulling up to the bus stop, blocking both SURVEYS'
views. Rifle mics picking up the bus chatter, instead of
ROSS.
VOSEN.   Annoyed now.
VOSEN
Watch that bus! The bus! --
don't lose them! Stay triangular
and don't get blocked.
The crackle of the survey teams as they try and reframe.
POV SCREEN -- SURVEY ONE seeing the bus clear.   The HOODY
has gone.
POV ANOTHER SCREEN -- SURVEY TWO -- camera finally catching
up, picking out the HOODY on the bus as it begins to pull
away.
VOSEN?
Grab Team B. Grab the hoody and
stay with Ross...
TECH'S giving orders..."|unknown
168||77    EXT. ACROSS FROM YORK ROAD -- DAY                            77|stage direction
169||"SURVEY TWO -- three men racing across the road on foot.
Weaving through heavy traffic."|unknown
170||78    EXT. DAY. FOOTBRIDGE AREA                                    78|stage direction
171||"BOURNE watching his plan unfold...Only a few seconds to get
ROSS out of there...
BOURNE
Take the footbridge. Go to the
West Entrance. I'll meet you at
the newsstand."|unknown
172||79    EXT.   DAY. YORK ROAD -- CONTINUOUS                          79|stage direction
173||"ROSS rearing this -- Moving away --
The BUS moves up to the traffic light.   The AGENTS moving
across the street..."|unknown
174||64H   INT. DAY.   NEW YORK -- ENCRYPTED AREA -- CONTINUOUS         64H|stage direction
175||"VOSEN looking at the screens.   Pointing...
20
VOSEN
No, no, look...Ross is not on the
bus.   Split up the team -- get
the guy on the bus and send
someone to stay on Ross."|unknown
176||R81   EXT    DAY.   YORK ROAD -- CONTINUOUS                         R81|stage direction
177||"One AGENT peeling off, to keep ROSS in check.
The other two AGENTS racing to the bus as it pulls away
from the lights. Kicking the doors open, leaping on.
GUNS drawn.     So quick.   Passengers screaming.
AGENT ONE
(to Hoody)
You. On the floor. Down.
Pushing the HOODY to the floor.
AGENT TWO
Driver, stop the bus!
On the HOODY.
The HOOD is pulled back.
An innocent YOUNG MAN -- terrified, bewildered."|unknown
178||83    EXT.   DAY.    FOOTBRIDGE AREA                                83|stage direction
179||ROSS on the move across the walkway.|unknown
180||84    INT. DAY. STAIRWELL                                           84|stage direction
181||"SURVEY ONE moving up the steps, only to meet-
BOURNE coming down. Three quick moves and he's down-
slumped against a wall- just another drunk to step over in
the rush hour.
Pulls the feed. Takes the earbud. Then back up and falls
into step behind ROSS.
Listening in to the chaos he has caused -- an ocean away."|unknown
182||64H   INT. DAY. NEW YORK HUB                                        64H|stage direction
183||"TECHIES scrambling to restore the feed.     VOSEN staring.
TECHNICIAN #2
We've lost signal.
21
TECHNICIAN #1
What happened to Survey One?
VOSEN
I don't like this. Patch me
through to Met surveillance."|unknown
184||86    INT/EXT. DAY. CAR -- LONDON STREETS                           86|stage direction
185||"PAZ parked up -- gets the call -- pulls out into the
traffic.
Slicing through to the target area. Waterloo up ahead."|unknown
186||87    EXT. DAY. WATERLOO                                            87|stage direction
187||"A SECOND SURVEY TEAM -- out of their vehicles.   Furtively
they lock and load their side arms.
Fanning out towards the station."|unknown
188||R88   EXT. DAY. WEST ENTRANCE WATERLOO - NEWSTAND                   R88|stage direction
189||"Bourne stops Ross, surprising him.
BOURNE
Why do you know so much about me?
ROSS
What?
BOURNE
The article. You talked to
someone from Treadstone. Someone
there at the beginning.  What's
his name?
ROSS
I can't tell you that.... Who's
following me?
BOURNE
Whoever they are it's trouble.
ROSS
Are they Blackbriar?
BOURNE
Blackbriar, what's Blackbriar?
ROSS
I don't know. I heard the name
this morning for the first time.
Whatever it is, my source said it
started with you.
22
BOURNE
What? What are you talking
about?
ROSS
Look, just help me get away from
these people...and we can talk
more...we can--
BOURNE
(spotting approaching
operatives)
We have to move."|unknown
190||Bourne moves Ross toward the concourse.|location
191||"BOURNE
Answer your phone."|unknown
192||64H    INT. DAY. CRI HUB                                             64H|stage direction
193||"SCREENS coming alive again. They are through to MET
SURVEILLANCE -- the AREA around WATERLOO."|location
194||"TECHNICIAN #1
Last sighted heading to the West
entrance.
VOSEN
He's got to be close. Seal the
entrances."|unknown
195||90     EXT. DAY. WATERLOO                                            90|stage direction
196||"The new SURVEY team moves towards different entrances --
Ready to beat out the quarry."|location
197||R88A   EXT. DAY. WEST ENTRANCE                                     R88A|stage direction
198||"CAMERAS suddenly alive.   Movement across the footbridge.
The net's been thrown."|location
199||91     INT. CONTINUOUS. CONCOURSE -- WATERLOO                        91|stage direction
200||"Into the station concourse.
ROSS moving fast. Fighting through the crowds of faces.
Each one a killer in ROSS' tormented mind.
BOURNE on the periphery looking out across the throng,
picking out the inconsistencies."|location
201||"23
One AGENT, then another approaching.
He dials."|unknown
202||"Three o'clock. Female. Blonde
black top.
ROSS
Has she seen me?
BOURNE
Not yet. Dip left past the photo
kiosk.
ROSS spinning round. Dipping left.   BLACK TOP passing in
the background missing him.
BOURNE crossing close behind - marshalling the pieces at
breakneck speed.
BOURNE (CONT'D)
Straight ahead. News kiosk.
ROSS turning.   Weaving through the commuters.
BOURNE seeing cameras turn.    ROSS heading into their path.
BOURNE (CONT'D)
Change of plan. Stop. Tie your
shoelace.
BOURNE seeing ROSS dip out of view as a group of TOURISTS
block the CCTV's line of sight."|unknown
203||64H   INT. DAY. CRI HUB                                            64H|stage direction
204||"That same scene -- scores of TOURISTS -- from VOSEN's point
of view. The TECHS try to get another angle..."|unknown
205||94    EXT. DAY. CONCOURSE -- WATERLOO                                94|stage direction
206||"ROSS looking through the sea of legs as he finishes tying
his laces. Cameras sweeping past.
ROSS
Are we clear?
BOURNE
Clear. News kiosk. Straight
ahead.
ROSS on the move. Sweating. Paranoid.
Seeing a BIN MAN coming toward him -- reaching into his
trolley.
24
ROSS
Straight toward me.     Bin man?
BOURNE
Negative.
ROSS
He's got a gun.
BOURNE
Negative.    Keep straight ahead.
But ROSS swerves out of his path as the BIN MAN pulls out --
a bunch of keys.
CCTV CAMERAS turn -- ZOOMING IN ON ROSS."|unknown
207||64H   INT. DAY. CRI HUB -- NEW YORK                                64H|stage direction
208||"Ross' face on all screens.
TECH#1
We got a hit. Middle of the
concourse.
VOSEN pacing.
VOSEN
We're losing him! We cannot
afford to lose him!
Frenzied teching as they capture and transmit an image of
Ross to..."|unknown
209||96    EXT. DAY. TAXI RANK -- WATERLOO                              96|stage direction
210||"PAZ flipping open his phone. A voice crackling in his
earpiece.
VOICE
Waterloo concourse. Subject
heading east.
Paz jamming the wheel hard right. Doing a high speed U-
turn.
Heading towards the east side of the station."|unknown
211||94    EXT. DAY. CONCOURSE                                          94|stage direction
212||"BOURNE realizes ROSS has been seen. Sees the AGENTS
starting to form the box...
BOURNE
Get into cover. Now!
25
ROSS moving faster.
VOSEN"|unknown
213||64H             What's the status of the asset?                     64H|stage direction
214||"WILLS
In place in one minute.
VOSEN
Alright, I want to take him now.
Get him out of there and have the
asset cover it.
WILLS gives orders..."|unknown
215||96    INT. CAR TRAVELLING-- MEPHAM STREET -- DAY.                   96|stage direction
