|character|text|type|character_clean|gender
28|"ADAM
(SURPRISED)"|We're not even going out.|speech|ADAM|F
29|"EMMA
(DEADPAN)"|"But I feel like I've known you.my
whole life."|speech|EMMA|F
30||EXT. CAMP GROUNDS- NIGHT -|location||
31|"EMMA
(DEADPAN)"|"Emma and Adam awkwardly stand against-the wall near the
dumpster. There are couples on either side. of them making
out.
So."|speech|EMMA|F
32|ADAM|"I've enjoyed camp. There's all
kinds of fun activities. For
example, I learned how to-archer."|speech|ADAM|F
33|EMMA|"That's good. That'll be useful if
you ever make a time machine and go
back'to the medieval ages:-and then
your-time machine breaks, and you
get attacked by knights."|speech|EMMA|F
34|ADAM|"You're funny. It's weird.
4.
'FR+fA�1A
My life's pretty.fucked ug'."|speech|ADAM|F
35|ADAM|"My parents are gettinga divorce..'
That's why I had-to go--to carp. SO.
The couple making out next to them rolls over.really close.
..Emma pushes them back over."|speech|ADAM|F
36|EMMA|Marriage sucks my ' butt .|speech|EMMA|F
37|ADAM|"Yeah. it sucks it. It sucks it. all
'ni-ight."|speech|ADAM|F
38|EE+MA|"People aren't meant to be together
forever. .'"|speech|EE+MA|?
39|ADAM|"I just want to find a girl Who's
really nice. And she likes to eat
hummus.
Suddenly, another CAPPER  comes up.'"|speech|ADAM|F
40|CAMPER|Are. you guys gonna make out?..|speech|CAMPER|?
41|EMMA|"We just got here.
CAMPER -
Well people are waiting.
WIDEN TO REVEAL a line of awkwardly coupled Campers waiting =
to get to the make-out Spot. A boy walks by them from some
ather'-spot, smelling his  finger.
EMM.A
Do you want to-
Adam leans in and kisses her. with tongue . ' They're both pretty .
bad.."|speech|EMMA|F
42|ADAM|I like frenching with you.|speech|ADAM|F
43|EMMA|"Okay.
5.
Adam starts crying, trying to hide it.
EMMA'(CONT'D)..
Are you crying?"|speech|EMMA|F
44|ADAM|Pretty much.'|speech|ADAM|F
45|EMMA|Why are-you crying?|speech|EMMA|F
46|ADA|Because- because camp'-s almost over-|speech|ADA|F
47|EMMA|"Jesus..
Exwaa pats him a'couple times on the shoulder."|speech|EMMA|F
48|EMMA (CONT'D)|"Look. I'm not really an
affectionate person.
Emu a, very uncomfortable, puts her-arm around him. He lets
her. They.don't look at. each other."|speech|EMMA|F
49|ADAM|"Can I finger you?
. EMMA
Na."|speech|ADAM|F
50|ADAM|Okay.|speech|ADAM|F
51||INT. FRAT HOUSE- NIGHT|location||
52|ADAM|"200-1. University of Michigan. A big party at a Prat house.,
Keg.. Christmas lights duct-taped.tci. the wall. reryone's
wearing ""pajamas"", which means. underwear.
Just like the first scene; A. group of guys are.staring at a
hot blonde.' They. wear boxers and drink beer out,. of plastic"|speech|ADAM|F
53|CUPS:|"The-hot blonde, KATIE 11, is wearing her sexy-little
nightgown and dancing to Ontkast's ""Miss Jackson-""-"|speech|CUPS:|?
54|"KATIE II
(SINGING ALONG)"|"""I'm sorry Miss Jackson,.I'AM FOR"|speech|KATIE II|?
55|"REAL:"""|"6.-
She's dancing with a -hot athletic guy,, SCOTTIE', ..who is trying
to keep up with her sexy dance. moves,. but is mostly just
waving his hands in the hair.
At the edge-of the'group, two guys that don't look,that great
in their boxers- ADAM, now 21, covered-in hair, and his
friend,'ELI. Eli stares at Scottie dancing with the hot
blonde, Adam is too busy kissing VANES,SA, a nice girl."|speech|"REAL:"""|?
56|ELI|"I'd like to give her a Roman Face
Mask."|speech|ELI|F
57|ADAM|"(still kissing .Vanessa)
i�lhat?
.ELI.
It's where your balls are hanging
over her eyes and your-dick is
hanging over her nose. In-the
manner 'of- a mask. ."|speech|ADAM|F
58||Uggh. I'm gonna go get more beer. -|stage direction||
59|ADAM -|"Okay. I want to get'y""ou.wasted""
tonight."|speech|ADAM -|F
60|VANESSA|"I'm just getting a beer.
Vanessa walks away."|speech|VANESSA|F
61|ELI '|She's not gonna let-you put it in.|speech|ELI '|?
62|ADAM|And that'.s totally -fine with me.|speech|ADAM|F
63|SH|"e thinks sex is more fun when
you re -in love.
Eli stares at him, disbelieving. -"|speech|SH|F
64|ADAM (CONT'D)|"- 1 don  t know.,She""s from :Canada.
They don't have guns.. Their
computers are run 'by tiny mice.
7.-"|speech|ADAM|F
65|ELI|"okay, well I'm from the United
States, and I want to give that
girl a penis mask."|speech|ELI|F
66|ADAM|Why? That's not even hot.|speech|ADAM|F
67|ELI|Um. Yeah it is.|speech|ELI|F
68|ADAM|"You think it's hot to just sit
there with your penis.on her face?"|speech|ADAM|F
69|"ELI
(A BEAT)"|"You don't?
Scottie looks over and smiles at the guys.. One of his nipple
is slightly' larger and pinks than.the other one."|speech|ELI|F
70|ELI (CONT'D)|Look. Scottie's got a gay nipple.|speech|ELI|F
71|ADAM|What do you mean?|speech|ADAM|F
72|ELI|Look at it.|speech|ELI|F
73|ADAM|"Oh yeah. That nipple is definitely
more gay.= You can tell by the way
it wants to get legally married to'
the other nipple."|speech|ADAM|F
74|ELI|.,My dads are gay. I'm not ashamed of|speech|ELI|F
75|(YELLINGOUT)|"I LOVE MY GAY DADS!
.Some people around him cheer.. Some Frat Boys look over,
pissed. Adam thinks it's funny, then he sees something.
ANGLE.ON-- A girt on-the other side of the room. She's the
only one not wearing pajamas. She wears glasses, jeans, and
boots. She looks over-at him,.squints."|speech||
76|ADAM|Whoa . I know that, girl.|speech|ADAM|F
77|ELI|She's got bat.eyes.|speech|ELI|F
78|ADAM|What?|speech|ADAM|F
79|ELI|"She's got angry bat eyes. Like
staring at you from the dark.
Its. pretty hot . I'd fuck.a bat. A
bat in a cave. A hot bat in a cave.
Adam starts to walk -over to her."|speech|ELI|F
80|ELI (CONT'D)|"You know who else-is hot? Your
girlfriend."|speech|ELI|F
81||INT. ERATHOUSE- CONTINUOUS|location||
82|ELI (CONT'D)|Adam walks up.|speech|ELI|F
83|ADAM|Hi, T-|speech|ADAM|F
84|EMMA|"Hello Adam Kurtzman,. of Camp
Weehawken: I'm Emma. I held you
while you cried.,"|speech|EMMA|F
85|ADAM|"Emma. Whoa. Yeah. Whoa. I was
totally in love with you."|speech|ADAM|F
86|ELM|You were?|speech|ELM|M
87|ADAM|"No. Hi. ,You:'re here. This is crazy.
Do you go here?"|speech|ADAM|F
88|EMMA|"No, I grew,up 20 minutes away.
Ypsilanti,.Midhigan. The land of my
birth. 'l go to MIT."|speech|EMMA|F
89|ADAM|"Wow. So grew up-to-be a lot smarter
than nip.
9."|speech|ADAM|F
90|EMMA|"Uh-huh. 'It's scary actually, how
smart I am. Sometimes my neck gets
sore because my:brain is so.big."|speech|EMMA|F
91|ADAM|"My neck gets sore. when I-eat string,
cheese. Sometimes.. so what are you'
doing Here?
-At a party of Frat."|speech|ADAM|F
92|EMMA|"I'm trying,to get someone to rufee
me'. I keep holding out my cup.."|speech|EMMA|F
93|ADAM|"I'll rufee.you. I was gonna save it
for a Freshman but whatever- I'll
take you out to.the alley,. I'll
light some candles-
Some girls near by give Adam a dirty look and walk away."|speech|ADAM|F
94|EMMA|"So. Times have changed. We've grown
up. Do you have -a girlfriend?"|speech|EMMA|F
95|ADAM|"NO. Yes. Over there. Vanessa. Is
her name.
ANGLE ON- Vanessa, by the beer, talking to a bunch of other
girls. She sees Adam and makes a kissy-mouth."|speech|ADAM|F
96|EMMA|Oh. The-fat one?|speech|EMMA|F
97|ADAM|What?|speech|ADAM|F
98||EMMA|location||
99|ADAM|Look at that McDonald's face.|speech|ADAM|F
100|ADAM|She''s not fat.|speech|ADAM|F
101|EMMA|Why won't she sleep, with .you?|speech|EMMA|F
102|ADAM|"What? We. sleep together. All night.
10."|speech|ADAM|F
103|EMMA|"Come on. it's obvious. Look how
tense your shoulders are. I'd need
a flashlight to find: your-balls."|speech|EMMA|F
104|ADAM|Whoa.|speech|ADAM|F
105|EMMA|"I'm Pre MEd, I'm really comfortable.,
with talking about the human body,
and male genitalia in piarticular. S
could fill, a book with' a.11 the
dicks -and balls' I've seen.'I'd call
that book.. ""Disks -and Balls"".. Or
""Dicks, Balls, and .Dogs"" and'i'd
ptit -pictures of dogs in it too.
(off Adam's look)
I- don't know, I'm weird, deal with
it. So why won't she sleep with
you?"|speech|EMMA|F
106|"ADAM
(A BEAT)"|"We're waiting till we're ready.
EMMA.
What do you need to be ready for?
The rest of your life? It's just'
sex, Adam. It's not a marathon.'You
don't have-to train."|speech|ADAM|F
107|ADAM|"Oh yeah. I guess everyone hapsex
at - MIT."|speech|ADAM|F
108|EMMA|"MIT can get crazy Kids are pretty
much ready to fuck anything-. They
know that based on attractiveness,
they're on - the bottom of -the ' -
biological food chain, so if the'
opportunity comes along for
procreation, they better fucking.
ridethat shit."|speech|EMMA|F
109|(A BEAT)|What's' up with those boxers?|speech||
110|ADAM|"What's'up with your.face?
. EMMA
I don't get it.,
11."|speech|ADAM|F
111|ADAM|It's like, beautiful.|speech|ADAM|F
112||INT. EMMA' S CAA-- NIGHT|location||
113|ADAM|"Emma and Adam are kissing and ripping each other's winter
jackets off.-Outside the car, it-snows a little."|speech|ADAM|F
114|ADAM|My girlfriend's not fat-|speech|ADAM|F
115|EMMA|Oh- yeah-. she seems great-|speech|EMMA|F
116|ADAM|"She is great-
He rips open her shirt."|speech|ADAM|F
117|ADAM (CONT'D)|"And I feel really'bad about this.
He puts starts kissing her chest. Then starts coughing.
ADAM (CONT'D).
Oh. I got too much boob izi .my
mouth."|speech|ADAM|F
118|EMMA|"Aren't they cool? They move around
and stuff."|speech|EMMA|F
119|ADAM|"You didn't have boobs at Camp.
Weehawken. Your boobs were still
little stars in the sky. I had such
a.big crush-on.you, Jesus.
Emma starts taking off his pants."|speech|ADAM|F
120|"EMMA
(TRUMPET SOUND)"|"Doo-doo-doo. I'll be removing your
-pants now.
Adam moves away."|speech|EMMA|F
121|ADAM|"Hey. Hey. Actually. I can't do.
this.
12."|speech|ADAM|F
122|EMMA|Was the trumpet sound weird?|speech|EMMA|F
123|ADAM -|"No. I just-I can't cheat on my
girlfriend.."|speech|ADAM -|F
124|EMMA|-Oh. Why not?|speech|EMMA|F
125|ADAM|"Because then I turn into.my dad.
And then.my worst fears have been
realized. And then that sucks.
Where do. you go from there? -Once
your worst :fears have been
realized. You become Bob. Sagat.. I
want to. A lot. 'A lot,-alot. But I
can't. , Is that okay?"|speech|ADAM|F
126|EMMA|Yeah, but I'm keeping your pants.|speech|EMMA|F
127|ADAM|Really? '|speech|ADAM|F
128|EMMA|"No. Here.
She gives his pants back."|speech|EMMA|F
129||EXT. UNIVERSITY OF MICHIGAN CAMPUS- NIGHT- LATER|location||
130|EMMA|"Adam and Emma are walking around the campus-'it's a pretty
winter night, a, little bit of snow. A' drunk kid throwing up."|speech|EMMA|F
131|EMMA|Your dad-was on that show?|speech|EMMA|F
132|ADAM|Yeah.-That's him.|speech|ADAM|F
133|EMMA|"I always hated that TV show. T
think it first came out when I was.
teething, and I've just always
associated it' with. pain in my gums."|speech|EMMA|F
134|ADAM|"So do you do this stuff all the .
time? It.'s okay if you 'do, I might.
call you a ho but it's okay-
13.."|speech|ADAM|F
135|EMMA|"No. I don't. But I don't have a
problem with it."|speech|EMMA|F
136|ADAM|What?|speech|ADAM|F
137|EMMA|"The affairs of the. heart. The
fleeting passions of a drunken
night.-The wayI .see it we're all
just these big dumb.. animals. who,
for the most .part; just want  to
have sex with each other.: So maybe
we should stop beating ourselves up
for what-we feel and just make
sweet bone."|speech|EMMA|F
138|ADAM|You make a c ompelling  argument .|speech|ADAM|F
139|EMMA|"And also, it's somewhat improbable,
but I like you.
Adam beams."|speech|EMMA|F
140||EMMA (CONT'D)|location||
141|EMMA|Don't smile. Jesus.|speech|EMMA|F
142||ADAM|location||
143|EMMA|What?|speech|EMMA|F
144||EMMA|location||
145||"You want 'to come with me tomorrow?
I have to go to-this-'stupid thing."|stage direction||
146||ADAM|location||
147|EMMA|"Um, I think I... . Yeah. Ii11 go with
you. ' What is it?"|speech|EMMA|F
148|EMMA|Some stupid thing.|speech|EMMA|F
149||EXT.. GRAVEYARD- DAY|location||
150|EMMA|"The next day. Adam. stands next to Emna at a funeral. Everyone
is wearing black, except.Adam. He's overwhelmed- why the hell
is he here?
The people at the funeral are,. on the whole, without style-
pudgy bodies and sensible shoes.'It's cold out.
14.
They are blowing on their hands. Many people are cryin.g.1Emma
stands next to her mother, SANDRA FRANKLIN., crying hard. Forma
is- dry-eyed.-
A bird shits on the coffin. She's the only one to see it. She
smiles."|speech|EMMA|F
151||INT. FRANKLIN HOUSE- LIVING ROOM|location||
152|EMMA|"Emma's family' s' small house in Yspilanti. The wake. 'People.
milling around, talking softly. Lots of six-packs of beer."|speech|EMMA|F
153||Baked goods. There's an empty, yellow, above-ground pool,.in|stage direction||
154|EMMA|"the  backyard .
Adam-and Emma are.-by the food table, loading up."|speech|EMMA|F
155|ADAM '|"What the fuck, what the fuck, what
the fuck?'"|speech|ADAM '|?
156|EMMA|You have cookie on your face.|speech|EMMA|F
157|ADAM '|"You said ""some stupid thing."" I
thought you were getting your hair
cut."|speech|ADAM '|?
158|EMMA|Oh. No.|speech|EMMA|F
159|ADAM|You were burying your father.|speech|ADAM|F
160|EMMA|"Yes.
NEIGHBOR DARIA comes up to-the food table.
NEIGHBOR.DARIA.
1 , .'m so sorry Emma. He was such a
good man. He was always sibi.ling."|speech|EMMA|F
161|EMMA|"Yes. That was-probably because he'
was wasted.
NEIGHBOR. DARIA
Well. I wish you could have been
there to say good-bye. But you were
at that fancy college, -right?' -
15.
Emma looks.-away, we see.for a moment how much pain she's in
and how hard. she's trying . to .hide it. Adam notices'.
NEIGHBOR DARIA (CONT'D)
.And who are you? Are you Emma's
boyfriend?"|speech|EMMA|F
162|ADAM|"No. .""11.m just-"|speech|ADAM|F
163|"EMMA
HE'S MY--
ADAM"|"I'm.her.baby--daddy.
Adam. puts his hand on her stomach. Emma looks up at him,
getting the joke. Glad to be'saved."|speech|EMMAHE'S MY--ADAM|?
164|ADAM (CONT'-D )|"I shot one past the goalie. So.
(miming kicking a ball),
Score!'"|speech|ADAM|F
165|"NEXGHBOR DARIA
(SHOCKED)"|I had no idea.|speech|NEXGHBOR DARIA|?
166|ADAM|"But the truth is, I don't even know-
if it's mine."|speech|ADAM|F
167|EM|"Of course i±s his. He'.s the only
ope I bareback with."|speech|EM|F
168|"NEIGHBOR DARIA
(VERY- CONFUSED)"|"Well. Oh my.' Congratulations. Aria'
I'm sorry for your loss."|speech|NEIGHBOR DARIA|?
169|EMMA|"Yeah, thank you for being sorry for
me. Have a nice day.
Neighbor Dana walks away. Emma looks at Adam, smiles."|speech|EMMA|F
170|EMMA (CON'E'D)|"I wish:I'could take you to a
funeral'every day."|speech|EMMA|F
171|ADAM|"You should try the Chex Mix.It',s.
theBold Party Flavor."|speech|ADAM|F
172|EMMA|E3ow-do they make it so bold?|speech|EMMA|F
173||INT. FRANKLIN HOUSE--LIVING ROOM- LATER|location||
174|EMMA|"It's darker now. Less people..Jonah sits uncomfortably on a.
couch between two enormous fat people, watching Frarna do.the-
twist with a 6 year old by in a black suit."|speech|EMMA|F
175||INT. FRAM LTN IN, HOUSE-- HALLWAY-- LATER|location||
176|EMMA|"Jonah walks around.-the house- seespictures of Emina and her
family on, the wall:.
-A 3-or 4 year old Emma with a pair of - underwear on her 'head.
-A, picture of the family on Christmas:. Emma has a littlei
cowboy hat on. Emma's' dad holds a beer and looks -away from"".
the camera, not smiling.
Adam looks out the window out into the backyard.. Emma is
walking through the backyard towards her-. mother, who stands
alone near the above-ground pool.. -"|speech|EMMA|F
177||EXT. F ANELIN BACKYARD- EVENING- CONTINUOUS|location||
178|EMMA|"It's cold out.- Emma, ' -now wearing a winter coat, -walks - up to,
her mother, not quite standing next to her."|speech|EMMA|F
179|SANDRA-|"I should've got him to move this
pool out of here before-he went
back to the hospital.
Sandra hands-the bottle to Emma, who takes a swig."|speech|SANDRA-|?
180|EMMA|"What? Yod were going to stop  him
from dying so he could come home,
first and lift all the heavy stuff?
That would'vejustmade him-want-to
die faster.
17.
SANDRA - -
Emma, I should have called you, I.
thought he was in remission, and
then he. just went so quick-"|speech|EMMA|F
181|EMMA|It's okay.|speech|EMMA|F
182|"SANDRA
(A BEAT)"|"He was a son of a bitch.
She's crying. Enna looks at her."|speech|SANDRA|F
183|EMMA|"Yeah. He was not the greatest.-
(hard to say)
You should have left.-"|speech|EMMA|F
184|SANDRA|I loved hint. Why?|speech|SANDRA|F
185|EMMA|"Because you're crazy. Because you
thought he'd change. Because you
still root for the Tigers."|speech|EMMA|F
186|SANDRA|The Tigers are gonna come back.|speech|SANDRA|F
187|EMMA|"-Yes..And maybe leprechauns are
real.
. SANDRA.
You don't believe in anything
hopeless, Emma?"|speech|EMMA|F
188|EMMA|"The Toothfairy. And paying off my
student loans.-Are you gonna come
back inside-,-Mom? Because it's kind
of depressing in there.- It's like.
somebody died."|speech|EMMA|F
189|SANDRA|"Yes. I think I will go back in. -You
know what I'm gonna do? I'm gonna
get-so drunk I can't walk and then
I.'m gonna watch ""Bambi"" and cry for
a couple hours."|speech|SANDRA|F
190|EMMZ|"It's good to have a plan.
TNT. FRANKLIN HOUSE- LIVING ROOM- LATER.'
/'Bai2?b1 "" is on the TV.
Sandra watches, drunk and sobbing. Adam is also crying,
harder than, Sandra. Beer cans all around."|speech|EMMZ|?
191|"SANDRA-
(THROUGH TEARS)"|Look at his little his face-|speech|SANDRA-|?
192|"ADAM-
(THROUGH TEARS)"|"His little deer paws-
Emma, sandwiched between them, dry-eyed.
IN . EMMA'S CAR- LATER THAT NIGHT'
In front of Adam's dorm. Adam stands on the 'street, looking
in the car- window."|speech|ADAM-|?
193|EMMA|"Id say- we should hook up or
something, but I've gotta get back'
before Mom watches ""Terms of
Endearment."""|speech|EMMA|F
194|ADAM|No- I' get it.|speech|ADAM|F
195|EMMA|I'm glad you came.|speech|EMMA|F
196|ADAM|"is it weird if during most of-your
father's funeral,, i. was thinking
about' you naked?
Ewa smiles and starts the car."|speech|ADAM|F
197||ADAM '(CONT' D )|stage direction||
198|ADAM|"So should 1.1±k6 call you or-
Adam, you're wonderful, I hope I
never see you 'again."|speech|ADAM|F
199|(MORE)|19.|speech||
200|EMMA (CONT'D)|"(a beat)
Have fun with McDonald's Face.
As.she drives away:-"|speech|EMMA|F
201|ADM|"She works out all the time. All the
tine.
-TNT. GENERIC LIVING ROOM- DAY
A brightly- lit living room. A spunky 30-something woman
stands with her hand on her hip.. A large, unattractive, 40-
something man:looksat her with a guilty look on his face."|speech|ADM|?
202|'WIFE|"Honey, why did I. find a broken
blender in my.herb garden?"|speech|'WIFE|?
203|HUSBAND|I don't know what you're growing|speech|HUSBAND|?
204|OUT THEREL|A roar of laughter.|speech|OUT THEREL|?
205||WIDEN TO REVEAL- We're on the set. of a Sit-Com inside .a sound|stage direction||
206|OUT THEREL|"stage..Los Angeles. 2007.
Standing next to the bleachers filled with audience are
writers and exec utives=-'baseball hats, sneakers, the
occasional suit. They're.all laughing and slapping each other
high-fives.
Further off to the side, A CHILD-ACTOR sits in a 'canvas
chair,. punching keys on a blackberry. Adam, wearing a head-
set phone and carrying a clipboard,: stands. next to the chair,"|speech|OUT THEREL|?
207||looking over - at the. group. of laughing men.|stage direction||
208|OUT THEREL|"CHILD ACTOR
Can'you get me a no whip .skim
latte?"|speech|OUT THEREL|?
209|ADAM|Yes. I may.|speech|ADAM|F
210|CHILD ACTOR|"(back to the blackberry)
You're... so... awesome.-"|speech|CHILD ACTOR|?
211|ADAM|"Oh wow, thank ..you. Yeah. ,That means
a lot.. Let's-be best friends
forever.
20.."|speech|ADAM|F
212||INT. ALVIN KORTZMAN'S HOME-- DAY|location||
213|ADAM|"Adam-walks through his Dad's huge house. Cold, impressicply.
decorated."|speech|ADAM|F
214|ADAM|"Dad? is
ALVIN (O.S.
O.ut  here l
Adam walk's 'out to the pool area. It's gorgeous-. A""massive'
blue swinmiing pool, against the backdrop of the.-Hills. It's
perfectly decorated= the pool chairs, the swim-iup bar, -the
fancy grill. But it's too clean. It's like no.one.'s ever-,.-used,
the furniture. -"|speech|ADAM|F
215||EXT. ALVIN'S POOL- DAY|location||
216|ADAM|"ALVIN KURTZMAN, 58, tan, wearing a:form-fitting switsuit and
flexing. his stomach muscles. Flex. Release. Flex.Release.
Adam sits awkwardly on a sleek pool chair, :watching.
Release.
i ."|speech|ADAM|F
217|ADAM|"Wow, I,. should come over and wash my
clothes-on your wasbboarcl. abs ."|speech|ADAM|F
218|ALVIN|Hit me in the stomach.|speech|ALVIN|M
219|ADAM|"Really? You want me to punch you in
the stomach so'you can-show me how
ripped you' are but it's going to
fucking.hurt my hand?"|speech|ADAM|F
220|ALVIN|Yeah.|speech|ALVIN|M
221|ADAM '|"Yeah, sounds great.
Adam punches him in the stomach."|speech|ADAM '|?
222|"ADAM (CONT'D)
AAAAH�
ALVIN"|"Let's get some ice on that.
21."|speech|ADAM AAAAH�ALVIN|?
223||INT. ALVIN'S KITCHEN- MOMENTS LATER|location||
224|"ADAM (CONT'D)
AAAAH�
ALVIN"|"A sleek, modern, black -and chrome kitchen.. Just as clean and
unused. Adam nurses his hand with an ice-pack. Alvin rolls a
joint with amazing precision and expertise.. No. mess."|speech|ADAM AAAAH�ALVIN|?
225|ALVIN|"Hey, it's not what you want to be
doing after college, but,you have
to start somewhere. I spent the
first yearI was out here buying
horse tranquilizers for Judy'
Garland.'"|speech|ALVIN|M
226|ADAK|I.know-. I've seen the pictures.|speech|ADAK|?
227|ALVIN|How's your mom?|speech|ALVIN|M
228|ADAM|"Oh,she's clinically depressed. But
it looks like she might start'
knitting.So.
Alvin lights up the-joint."|speech|ADAM|F
229|ALVIN -|"Good, good. Are you having sex with
anyone?"|speech|ALVIN -|?
230|ADAM|In my mind?|speech|ADAM|F
231|ALVIN|How long has it been?|speech|ALVIN|M
232|ADAM|"Since Vanessa. 8 months.
Alvin offers him the joint.. Adam takes it:"|speech|ADAM|F
233|ADAM (CONT'D)|"But I've been masturbating like my
hands-axe made of Vasoline and
someone just took my paints. So.
Things'are looking up. It's.good to-
see you Dad.
Adam sucks on the joint.
22."|speech|ADAM|F
234|ALVIN|"Okay. Here's the deal. I'm dating
Vanessa.
Adam stares., shocked, holding the pot 'smoke''ixi: his 'lungs."|speech|ALVIN|M
235||INT. ALVIN' S KITCHEN-' MOMENTS LATER -,|location||
236|ALVIN|Adam is punching Alvin. repeatedly in the stomach.|speech|ALVIN|M
237|ADAM|owl-owl OW! OW!|speech|ADAM|F
238||INT. ALVIN'S LIVING ROOM- MOMENTS LATER|location||
239|ADAM|"Adam sitsona black leather couch with two bags of ice.on
either hand.
Alvin lies stretched out on. the floor. 'He's' on his side In
front of Adam, smoking the joint and doing slow leg lifts.-"|speech|ADAM|F
240|ALVIN|"I ran into her again at a'party. We
just started talking. About you
actually. Hey.kiddo. Kiddo?
Adam says nothing, does. nothing.,"|speech|ALVIN|M
241|ALVIN (CONT'D)|I know you guys went out  for a|speech|ALVIN|M
242|"WHILE-
ADAM"|Four years.|speech|WHILE-ADAM|?
243|ALVIN|"Four years. Okay. Yes. A'couple
years. But you've been broken up
for a year now."|speech|ALVIN|M
244|ADAM|8 months.|speech|ADAM|F
245|ALVIN|"Okay, but she said for the last
year, you were barely. having sex. '
Adam's, in agony, but he's trying not to'-let it show.
23."|speech|ALVIN|M
246|ALVIN (CONT'D)|"She said you weren't that attentive
to her needs? You told her you'd
only go down on her if it was her.
birthday? Kiddo, ' just ''ask 'ine if
you've got questions. I hav.e.years
of experience. Tf there's one thing
you-learn after two failed
marriages, -it's how to eat kitty."|speech|ALVIN|M
247|(ACTUALLY SERIOUS)|"Look. I know I'm .not the best. Dad.
But I care about her: And I've
always believed that the worst
thing you can do. in this .life is
say no to love. Right kiddo?"|speech||
248||INT. ADAM'S CAR-- ' NIGHT|location||
249|(ACTUALLY SERIOUS)|Adam's alone, in his parked car. He screams.|speech||
250||INT. ACE OF SPADES- NIGHT|location||
251|(ACTUALLY SERIOUS)|"'A dive bar. Juke box. Eli., Scottie are sitting around Adam.
Scottie looks great. Eli wears 'a Jamba Juice uniform."|speech||
252|ELI|"At-least I know my gay dads aren't
going to eat out my ex--girlfriend."|speech|ELI|F
253|SCOTTIE|"Drink this.
- .Scottie puts a shot in front-of him. Adam downs it."|speech|SCOTTIE|M
254||SCOTTIE (CONT'D)|location||
255|SCOTTIE|Are you okay?|speech|SCOTTIE|M
256|ADAM|Yeah I'm fine.|speech|ADAM|F
257|ELI -|"Because you've got'a weird look in
your eyes. I'm gonna-be honest, you
look like Christian Slater.""
Adam dbwns""another shot.,"|speech|ELI -|?
258|ADAM|"I.'m totally. ,fine.
'24."|speech|ADAM|F
