|character|text|type
19|"(CONTINUED)
3
9 CONTINUED:"|"Surrounding the lot on all four sides are GIANT TENEMENTS.
Weary, hungry and dirty RESIDENTS (""Rezzies"") scurry by on (X;
errands both lldegaannot.
10 NEW ANGLE - THE EMPTY LOT 10
A MUNICIPAL VEHICLE pulls up. A bored CITY TECH gets out, goes
to the Video Poster Standee and turns it OFF in mid-ilspe. The
sudden silence attracts some attention. The TECH drops in a NEW
VIDEO CART which begins to PLAY as he drives away. Rezzies
gather around to watch the new video.
CLOSER - VIDEO) POSTER 11
Showing a monolithic BUILDING on the empty lot.
VIDEO POSTER V.O.
Coming soon, the Heavenly Haven Law
Enforcement Barracks, bringing
surveillance and security to your
lives. Another design for better (X)
living from the Mega City Council.
lI REVERSE ANGLE 12
As this sinks in on the tenement residents."|speech
20|FIRST RESIDENT|Our Park! They stole our park!|speech
21|SECOND RESIDENT|Lying bastards!|speech
22|FIRST RESIDENT|"Lying Judges!
A ER::! gets tossed into the VIDEO SCREEN. As it SPARKS, the
residents swarm, knocking it over - then the chain link fence
around the lot starts to shake, heave and collapse -
:N HEAVENLY HAVEN BLOCK TOWER - UPPER FLOOR - DAY 13
WIDEN from a sign on the door: THIS LEVEL CONDEMNED.
Nonetheless a group of SQUAT'T'ERS ;s living here. Several
GIGGLE, ingesting some future narcotic through tubes they stuff
in their noses. Suddenly, SHOUTS and BREAKING GLASS rouse them
from their stupor.
ZED, the meanest looking squatter, goes to the window, curious."|speech
23|"(CONTINUED)
4
3 CONTINUED: 13
ZED"|"Hey, Homies. The rezzies are going
mental."|speech
24|(GIGGLING)|Let's give 'em a hand.|speech
25||As the others start to take out weapons, we (X)|stage direction
26||CUT TO:|location
27|4 14|_..ru OMITTED thru|speech
28|16|"17 INT. TAXI SHUTTLE - IN FLIGHT - DUSK 17
Fergie's jammed in with other lower economic PASSENGERS. He
sees a terrace pool where a number of girls are frolicking. He
waves at the girls, speaks to the Shuttle DRIVER."|speech
29|FERGIE|"Right down there... I think that's
Heavenly Haven.
NC such luck. The craft BANKS.
:..XT. TAXI SHUTTLE - NIGHT 18
As :: descends, the structures it passes grow progressively
-de:. Filth and grime cover everything. The shuttle lands
z.. r.e street with a WHOOSH. (X)"|speech
30|19|"he sets out the shuttle lifts off. Fergie looks
signs."|speech
31|FERGIE|Still better than prison.|speech
32||BR.'.-TA':-TAT! Suddenly GUNFIRE erupts all around him. He looks|stage direction
33||ASTONISHMENT AT|location
34|FERGIE|"I'r SE ER.AL WINDOWS - HIS P . O . V . 20
As more and more frustrated residents OPEN FIRE at anything and
everything."|speech
35|VOICES|"BLOCK WAR! BLOCK WAR! BLOCK WAR!
Fergie runs into the building."|speech
36||INT. HEAVENLY HAVEN TOWER - NIGHT|location
37|5|"People run in panic as bullets shatter windows. A BATTERED
ROBOT FOOD CART cruises the hallway, oblivious to the people
darting around it.
ROBOT FOOD CART"|speech
38|(A RECORDING)|"Delicious and healthful ration
packs, piping hot and ready to
eat..!
Fergie darts around the robot, SEES a small MAINTENANCE HATCH"|speech
39||"in the wall and jumps inside. His long HOWL tells us he didn't (X)
expect the long fall that results."|stage direction
40||CUT TO:|location
41|(A RECORDING)|22 EXT. HEAVENLY HAVEN BLOCK - STREET LEVEL 22|speech
42||"A resident breaks for cover, tries to run across thestreet.
BHUDDA-BHUDDA-BHUDDA. He's cut down midway."|stage direction
43|(A RECORDING)|23 INT. HEAVENLY HAVEN TOWERS - THE SQUATTERS 23|speech
44||"Have spread out and are firing from the windows of several
ac Joining rooms."|stage direction
45||ZED|location
46||"Did you see that! What a fucking
shot! What a fucking shot - !
Reggie h -fives him. Then an overhead THUD makes them look up
a- the HEATING VENT. Zed reaches up - yanks off the grate -"|stage direction
47|24 1 E'V: ANGLE 24|"Fergie tumbles into the room. Zed puts one foot on him, points
his gun right between his eyes."|speech
48|ZED|"What do we have here? You a Judge,
little man?
The others laugh at the concept."|speech
49||Me, a Judge, no, no -|stage direction
50||(SHOWING PAPERS)|location
51||I live here, I mean, I'm gonna live (X)|stage direction
52|FERGIE|here - if - if I live -|speech
53|"(CONTINUED)
6
CONTINUED: 24"|"3RD SQUATTER (TWIST)
If you're a rezzie, then why are
you hiding? This is a block war,
man!
They grab him, playing roughly with him."|speech
54|ZED|"You gonna stand up for your block,
ain't ya?"|speech
55|FERGIE|"Look, I'm out on parole - If I get
into any trouble my ass is right
back in Aspen -
CLICK. Zed's gun is in his face.
FERGIE (cont' d)
(quickly, cheerleading)
Let's go, Haven, Let's go Haven,
Haven all the way -
BANANA CLIPS are shoved into his hands along with boxes of
:artridaes."|speech
56|REGGIE|"Reload, dipshit.
BULLETS rip through the windows here. Fergie ducks,
_er-_fied... drops the bullets."|speech
57|CUT TO:|2= - • STREET LEVEL - NIGHT - CLOSE ON TWO FIGURES 25|speech
58||"wearinc armored uniforms, riding ARMORED MOTORCYCLES called
LAWMASTERS. Both riders wear HELMETS that conceal most of their
=aces. But we can see that the leader is a woman. Her badge
reads ""Hershey"". Suddenly BULLETS ping around her. Several
ricochet off the arm ored bike."|stage direction
59|HERSHEY|Take cover!|speech
60|26 WIDER 26|"As bullets seek them out, both riders dive off their bikes and
roll into combat positions behind a low wall. Hershey's partner
BRISCO is young and eager... too eager."|speech
61|"(CONTINUED)
7
CONTINUED:
BRISCO
(BEHIND BARRICADE)"|"Just like an Academy Simulation,
right down to the crossfire."|speech
62|(RISING)|I'll lead off, you follow.|speech
63|HERSHEY|"(yanking him back)
This isn't a Sim, Rookie! Stand
down and wait for back up!
(into helmet mike)
In position outside Heavenly Haven.
Pinned down by fire from upper
floors."|speech
64|CUT TO:|"27 EXT. VIEW OVER MEGA - NIGHT 27
A figure close to CAMERA straddles an even bigger LAWMASTER
CYCLE that makes a Harley look like a mo-ped. The rider's
GLOVED HAND activates the Lawmaster's CITY MAP.
HERSHEY(V.O.)
Fire is coming from Level Y, repeat
Y. Request back-up, nearest Judge!
The map BEEPS, shows a route. The hand moves to the THROTTLE.
2E LAWMASTER - WIDER 28"|speech
65||-DA,RS away from the CAMERA, burning rubber.|stage direction
66||CUT TO:|location
67|CUT TO:|"29 EXT. STREET - BLOCK WAR - NIGHT 29
Hershey and Brisco are pinned down under a barrage of fire.
Smoke fills the street, the sounds of automatic weapons fire,
exploding glass, and screams, fill the air. Hershey tries to
ae: a shot off - a bullet CRACKS her face plate -"|speech
68|CUT TO:|"3C THAT ONCOMING LAWMASTER 30
Whips around a corner - dodges a burned out vehicle. The mighty
bike VAULTS the barricades and lands. A MOLOTOV COCKTAIL sails
in front of it,, EXPLODES. The rider'does a WHEELIE!"|speech
69|"8
UP ANGLE"|"The bike parts the flames like a curtain, SMASHES DOWN right
in the middle of all the chaos. The Rider gets off.
32 HERSHEY AND BRISCO"|speech
70|32|"huddle behind their bikes at the perimeter. They react to a
figure emerging from the smoke."|speech
71|BRISCO|"That's our back-up? He's a sitting
duck out there. You'd think he
wants them to see him.
Hershey smiles ruefully."|speech
72|HERSHEY|"If that's who I think it is... he
does."|speech
73|"33 THE FIGURE
33"|"Steps out of the flames. Six feet of armored justice, he was
raised in a State Orphanage that taught him Duty and Honor.
Now, he serves that State as Judge... Jury... and Executioner.
::is BADGE fills the frame: ""DREDD""."|speech
74|CUT TO:|34 _N':. SQUATTER'S LEVEL - NIGHT|speech
75|34|Tw:st stares down, scared.|speech
76|TWIST|"Fuck. That's Judge Dredd. We gotta
surrender while we can--
He starts to raise his gun over his head. Zed smacks him in the
yaw with his own weapon."|speech
77|ZED|"You chickenshit bowab! He's gonna
surrender to us. And then we'll
blow his brains out.
(shouting).
Come and get us, Dredd!
Zed FIRES out the window. Reggie happily joins, then the
others. Finally Twist shrugs, FIRES too."|speech
78|REGGIE'|"More ammo!
A terrified Fergie hands him a clip."|speech
79|9|,5 EXT. THE STREET - NIGHT|speech
80||The stream of GUNFIRE chews up the pavement at Dredd's feet.|stage direction
81||HERSHEY|location
82||Down! You crazy futz - !|stage direction
83||strides calmly over to them.|stage direction
84||DREDD|location
85||"He's firing a 64 laze pumper from
six hundred feet. He couldn't hit
me if I painted a bull's eye on my
ass."|stage direction
86|(GLANCING UP)|"We'll keep it simple. Standard
relay. Single file. I'm point.
Hershey nods. Brisco, eager to prove himself, steps in front
of Dredd at the Heavenly Block entrance."|speech
87|DREDD(CONT'D)|"You - last.
Dredd pushes Brisco behind Hershey. Turns toward Heavenly as
re draws his massive LAWGIVER HANDGUN. Dredd speaks into the
::ny computer in the breech as he aims at the door."|speech
88|DREDD(CONT'D)|"Grenade.
:'�BccM! The round knocks the steel door off its hinges. Dredd
r:zxs :z aside and the Judges enter."|speech
89|CUT TO:|"37 IN:'. HEAVENLY TOWERS - WITH THE SQUATTERS - NIGHT 37
Feraie, terrified, passes loaded ammo clips to his ""friends"".
The WHIRR of a motor outside the hallway attracts his attention.
38 HIS POV - THE FOOD ROBOT - ON ITS ROUNDS 38"|speech
90|FOOD ROBOT|"Delicious and healthful ration
packs, piping hot and ready to
eat..!"|speech
91|39 FERGIE 39|"Looks at his crazed ""friends"" and then backs up to the robot..."|speech
92||"10 -
INT. HEAVENLY HAVEN CORRIDOR - NIGHT"|location
93|40|"Dredd, Hershey, and Brisco stride forward. SOUND of GUNFIRE
tells them they are close to their target."|speech
94|"HERSHEY
(TENTATIVELY POINTING)"|"I think they're there -
Dredd shakes his head... points. . .down."|speech
95|DREDD|No. There.|speech
96|CUT TO:|40A INT. SQUATTER'S ROOMS - NIGHT|speech
97|40A|"The squatters here are so busy FIRING their own guns out the
window they don't SEE the CIRCLE OF BULLET HOLES that carve an
oper.;ng above their heads!"|speech
98||"With a CRASH, the section of ceiling FALLS IN - Dredd rides it
down, FIRING!"|stage direction
99|40A|"40E NEW ANGLE """|speech
100|40B|"His shots catch most of the shooters by surprise. The few
survivors throw down their weapons."|speech
101|DREDD|"This room is pacified.
mcves carefully through the smoke. Behind him, Hershey and"|speech
102|__:SCC|"-ump down to the floor, check the bodies. Hershey cuffs
:-::se s=__: alive.
4- AT T E DOOR TO THE NEXT ROOM"|speech
103|41|"Dreoc avcids the door, moves along the wall. Suddenly Brisco
darts forward."|speech
104|BRISCO|"This one's mine!
,HERSHEY
No!"|speech
105||Dredd moves to stop him but he's too far away. Brisco kicks|stage direction
106|BRISCO|the door open -|speech
107||11 -|location
108|BRISCO|"IN THE NEXT SQUATTER'S ROOM 4
He's face to face with Reggie, Zed, and Twist."|speech
109|BRISCO|"This room is under--
BUDDA BUDDA BUDDA! Brisco is blown backwards off his feet."|speech
110|43 DREDD 43|"spins around. Sees Brisco dead in the doorway. Snarls,
enraged. Hershey whirls, KICKS down one of the wounded who
tries to escape in the confusion.
44 IN THE OTHER ROOM 44"|speech
111|"TWIST
(SUDDENLY NOTICING)"|"Hey. Where's the little ammo dude?
As they all look for Fergie, the wall next to the door EXPLODES
OPEN. Dredd enters through it."|speech
112|DREDD|"You're all under arrest. Will you
surrender, or would you like your
trials now?"|speech
113||7ne', look at him for a moment - then BLAST away.|stage direction
114||for cover, FIRES back - but one guy has a weapon as big as|stage direction
115|4 45|a :.a_nsaw, and it's decimating Dredd's hiding place.|speech
116||"DREDD
(INTO LAWGIVER)"|location
117||Armor piercing! (X)|stage direction
118|4 45|"I SEEP and LED change on the weapon. Dredd FIRES - (X)
4t H: S ENEMY 46"|speech
119||The bullet goes THROUGH his weapon, kills him! (X)|stage direction
120|4 45|"4- BACK TO SCENE 47
Dredd turns, sees Reggie and another squatter charging at him
from both sides."|speech
121||"BEEP. He FIRES. Two bullets come out at once, each taking (X
out a man! But Reggae`s body rolls into Dre d, knocking him
off his feet!"|stage direction
122|"DREDD
(INTO LAWGIVER)
DOUBLE WHAMMYI
(CONTINUED)
12
AT-7 CONTINUED: 47"|48 CLOSE ON DREDD 48|speech
123||"He's lost his Lawgiver! He reaches out for it - and gets kicked
in the head! CAMERA ADJUSTS to show Twist, sudd enly courageous"|stage direction
124|"DREDD
(INTO LAWGIVER)
DOUBLE WHAMMYI
(CONTINUED)
12
AT-7 CONTINUED: 47"|with Dredd on the floor.|speech
125|"TWIST
(SEEING IT)"|"Lawgiver! Awesome!
And he snatches it up, and aims at Dredd's head!"|speech
126|"49 WIDER 49
ZED
(SHOUTING)"|Don't touch it! They're booby|speech
127||"trapped - !
Too late. A high pitched BEEP is the only warning before the
Handgun EXPLODES, knocking Zed off his feet."|stage direction
128|"49 WIDER 49
ZED
(SHOUTING)"|C NEW ANGLE 50|speech
129||"Zed starts to get up - sees Twist's ARM on his body! Screaming,
flings it aside and jumps up - right into Dredd's KICK."|stage direction
130|DREDD|"Mega-City Municipal Code 334.8.
Willful destruction of property.
That's two years.
WHAR:. He hits Zed in the face. Zed rocks, but stays up. He
fries tc grab a nearby weapon, but Dredd kicks it away."|speech
131|DREDD(CONT'D)|"Code 11-5C. Illegal possession of
assault weapons. Five years.
Zed blocks Dredd's next blow; pulls him into a brutal embrace,
slams Dredd against the walf. Again!"|speech
132|DREDD(CONT'D)|"Code 7034-A. Resisting arrest.
Twenty years.
Dredd breaks free! Slams Zed once, twice. Zed flies back
against the wall."|speech
133|"13
FAVORING ZED
DREDD(CONT'D)"|"9804. Assault on a Judge with
deadly intent."|speech
134|ZED|"(tough, scornful)
Don't tell me. Life.
CAMERA REVEALS that Zed another weapon hidden behind his back.
Now, he goes for it!"|speech
135|52 FAVORING DREDD 52|"We weren't expecting Zed's move. Dredd was. While we were
blinking, he kicked a fallen weapon up from the floor and caught"|speech
136|DREDD|"No... Death.
He FIRES at the same moment as Zed! Zed's shot hits Dredd's
ARMOR, pings off. Dredd's shot hits Zed's heart."|speech
137|DREDD(CONT'D)|Court is adjourned.|speech
138|OX:TTED 5_|"54 :NT. HEAVENLY HAVEN CORRIDOR - NIGHT 54
O: er Judges and paramedics have arrived. The Judges process
arres:ees and the paramedics see to the wounded.
::ersnev• rooks on beside Dredd as Brisco's body is zipped into
a cac an, --4 away."|speech
139|HERSHEY|I was supposed to watch out for him.|speech
140|DREDD|"He made the mistake. Not you.
Dredd cocks his head, listening. Somehow in the din and
confusion he has heard something. He turns."|speech
141|:5 NEW ANGLE 55|"The food robot is coming down the corridor, skittering around
bodies and debris.
Its actions are less smooth than before, and its voice seems
off, too."|speech
142|"(CONTINUED)
14
55 CONTINUED: 55
FOOD ROBOT"|"Ummm, umm, yumm! Healthful and
nutritious food rations, ready to
eat!
Dredd suddenly pushes forward in the crowd. Hershey follows.
She watches, puzzled, as he steps in the automaton's path,
takes an assault rifle from another Judge and AIMS it!"|speech
143|"DREDD
(TO ROBOT)"|"Halt! You have ten seconds to
surrender. Ten. Nine."|speech
144|"HERSHEY
(PUZZLED)"|Dredd, It's just a servo-droid -|speech
145|DREDD|"(aside to Hershey)
The guide wire in the floor isn't
working.
(to the robot)
Five! Four!"|speech
146||FOOD ROBOT|location
147||Ah, just put your credit in your|stage direction
148|DREDD|"selection and - credit in the slot
and-and - shit!
The robot stops. The jumble of food in back spills out and
Fergie uncoils from the cramped interior, still holding the
scarK r.a wires he was using to manipulate the machine."|speech
149|DREDD|"Mega-City Municipal Code 1286.4:
Willful sabotage of a public
servo-droid. That's six months,
citizen.
He grabs Fergie, pushes him against the wall."|speech
150|DREDD(CONT'D)|"(taking it)-
Let's see your Unicard."|speech
151|FERGIE|Come on, give me a break, Judge uh-.|speech
152|(SEEING NAMETAG)|"D-dredd?
By now Dredd has run his scanner over Fergie's chip and Fergie's
dossier is zipping by."|speech
153|"(CONTINUED)
15
CONTINUED: ( 2)
DREDD"|"FERGUSON, Herman. Forget six
months: You've hacked into city
droids, computers...
(reading, interested)
Cash machines, robot taxis... And
you haven't even been out of jail
for twenty four hours."|speech
154||"He's habitual, Hershey. Automatic (X)
five year sentence."|stage direction
155||FERGIE|location
156|(TO HERSHEY)|"Five years? But - I - I had no
choice, judge -
He sees Dredd's impassive face, turns to Hershey's more
sympathetic one."|speech
157|FERGIE(CONT'D)|"They were killing each other up
there, I had to get out! I only
hacked the droid to save my life!
It was the only way!"|speech
158|DREDD|"Not at all. You could have climbed
out a window, worked your way down.
Or found a turboshaft and shimmied
down the cable."|speech
159|FERGIE|"Sixty stories? It woulda been
suicide!"|speech
160|DREDD|"Maybe. But it would have been
legal. I sentence you to five years
in. Aspen Penitentiary. Case closed.
Take him away.
s-': protesting, Fergie is hauled away. Hershey looks at
Dredd."|speech
161|HERSHEY|"He might have been telling the
truth. Haven't you ever heard of
extenuating circumstances?"|speech
162|DREDD '|"Yes. And cowardice isn't one of
them."|speech
163||"16 -
5 CONTINUED: (3) 5-"|location
164||She looks at Dredd disappointingly and we (X;|stage direction
165||CUT TO:|location
166|(CONTINUED)|=5A EXT. HALL OF JUSTICE - NIGHT 55A|speech
167||"The gleaming civil and legal heart of Mega-City, shaped like (X)
the symbol of the Judge System itself: An Eagle. (X)
VOICE (GRIFFIN) (X)
My fellow Judges, have we forgotten (X)
the lessons of History? (X)"|stage direction
168|(CONTINUED)|=5B INT. HALL OF JUSTICE - COUNCIL CHAMBER - NIGHT 55B|speech
169||"The CAMERA discovers the Mega-City Council of Judges, in mid- (X)
session CHIEF JUST ICE FARGO, 70, sits at an elevated position (X)
a: a great BLACK TAB LE. Other Judges sit on either side of him. (X)
Arcng them are JUDGE MCGRUDER, a woman in her 60's, open minded (X)
b:: with an ironill w ; JUDGE ESPOSITO, 50's, thoughtful, (X)
accommodatin g; JUDG E YAMAMOTO, 50's, short-tempered, yet fair; (X)
and JUDGE GRIFFIN , 6 0, with a mind and body as honed as men half (X)
:,s agehis cl , ean f eatures can hide much. But now, they hide (X)
`ng: His pass i on and sincerity make his words ring. (X)
GRIFFIN(cont'd) (X)
A R epublic is a body politic that (X)
i s susceptible to many ills... from (X)
eni nuto anarchy. And the block (X)
wa r to d ay was a definite warning (X)
s i gn of - (X)
asser:bi\• REACTS as rowdily as the British Parliament. (X)"|stage direction
170||MCGRUDER (X)|location
171||"- of your misguided policies as (X)
Urban Administrator! (X)"|stage direction
172|YAMAMOTO|"Hold on, Judge McGruder - let's not
blame the messenger! Judge Griffin"|speech
173|"HAS -
Ͽ�ESPOSITO"|"- Griffin has been trying to get
us to swallow his crime package (X)
for two years now and I still have"|speech
174|INDIGESTION -|"UPROAR. We sense that the room is evenly divided. A GAVEL
BANGS for order with a CRACK like thunder. Everyone quiets as
quickly as schoolchildren.."|speech
175|17|FAVORING FARGO c_|speech
176|FARGO|"Order, order! As presiding Justice,
I only vote to break a tie. But
I wish to address the question of
Judge Griffin's crime package. Is
there any objection?"|speech
177|GRIFFIN|"This entire body owes its very
existence to you, Chief Justice."|speech
178||"(looking around) = (X )
I can ' t imagine anyone having an
objection.
CAMERA sweeps towards Fargo, passing over the MAP of North (X)"|stage direction
179|GRIFFIN|"America etched on t h e great DAIS. Only a few lights stand out (X)
on all the conti nent: MEGA-CITY ONE; MEGA-CITY TWO; TEXAS CITY; (X)"|speech
180||and the ASPEN PENAL C OLONY. All the rest is labeled THE CURSED (X)|stage direction
181|GRIFFIN|EARTH. (X)|speech
182||Fargo stands, eyes blazing with intelligence and intensity. (X)|stage direction
183|GRIFFIN|"we sense t h at we are observing a Lion in Winter. And the lion
can still roar."|speech
184|FARGO|"This body is not the first assembly ('
to think that more laws and fewer
choices will bring peace and order. (X)
That delusion has been tried and
failed before. If the citizens of
Mega-City are demanding more control
of their lives, that's not a threat
- it's a signal! A signal to open
the windows of our society and let
it: breathe -
(a look to Griffin)
Not to bolt the door and throw away
the key! My fellow Judges, I was (X)
barely in my teens when I put on
this badge. When the time comes
for me to take it off... let me do
it. knowing that it stood for
Freedom... and not for Repression.
He sits down. Clearly he has changed the mood of the room."|speech
185|JUDGE GRIFFIN|"Once again, Chief Justice,'you have
served as a moral compass for all
of us. I... withdraw my proposal."|speech
186|(PAUSE)|I hope ... for-good.|speech
187||"18 -
INT. HALL OF JUSTICE - CORRIDOR"|location
188|"- NIGHT
56"|"Dredd is watching a MONITOR. VARDIS HAMMOND, grey-haired,
commanding, is standing in front of Heavenly Haven Block while
workers put things back in order.
HAMMOND(on monitor)
--fifty three people hospitalized."|speech
189||(X)|location
190|"- NIGHT
56"|"Five of them... children. Nine
dead...
four of them allegedly (X)
killed by a gang of squatters...
who were themselves killed in (X)
summary executions by Judge Dredd. (x)"|speech
191|(X)|"CAMERA WIDENS as the Council Chamber doors OPEN. The Judges
come out. Griffin comes over, watches with Dredd. Dredd
stiffens at the approach of his superior. Griffin silently
indicates for him to stand at ease."|speech
192|HAMMOND(CONT'D)|"Some people say that to be a Judge
on these mean streets is bound to (X)
have a certain dehumanizing effect, (X)
and that we should sympathize with (X)
the Judges. I agree. But the Mega- (X)
City Council apparently doesn't. (X)
To them, ""dehumanization"" isn't just (X)
a buzz word (X)
- it's a byword. And
I'll show just how terrifyingly far (X)
they've taken that thought... (X)
tomorrow night. (X)"|speech
193|"(X)
DREDD"|"(turning, to Griffin)
A rookie Judge died there, too.
I guess he wasn't worth mentioning."|speech
194|"GRIFFIN
(WRYLY)"|"No, that might confuse the viewers.
We can't be victims, Dredd... we're
the villains!"|speech
195|(ANGUISHED)|"Don't they understand we need law
and order? Housing car. wait...
safe streets can;-.,
D��DD
Things will get better, sir."|speech
196|"GRIFFIN
(LEAVING)"|I pray you're right, Dredd.|speech
197||19 -|location
198||S|location
199|WITH DREDD|Ch As Griffin leaves, Dredd turns. As he passes the Council (X)|speech
200||amber, Fargo beckons to him. Startled, Dredd joins him. (X)|stage direction
201||DREDD (X)|location
202||Chief Justice?|stage direction
203||"(X)
FARGO"|location
204||"Four Summary Executions, Dredd. (X)
Were they necessary?"|stage direction
205||"(X)
DREDD (X)"|location
206||"They were unavoidable, sir. Out (X)
there... that's the reality. (X)"|stage direction
207||"FARGO
W (X)"|location
208||"e make our own reality, Dredd. (X)
Maybe it ' s time for a new one. (X)
Although I doubt Judge Griffin would (X)
recognize a new reality if he (X)"|stage direction
209|WITH DREDD|arrested it himself.|speech
210|"(X)
DREDD"|"With all due respect, sir, how can
you say that when you spend most
of your time -
D edd breaks off; he's said too much. But Fargo won't let him
she hook."|speech
211|FARGO|Most of my time where?|speech
212|DREDD|At the Academy... Sir.|speech
213|FARGO|"Don't you mean at the Academy wiping
Cadet's Asses? That is what they
say in the squad room, isn't it?"|speech
214|DREDD|"It.. doesn't matter what they say,
Sir. You're the.Chief Justice of
Mega City. If rt weren't for you
and the others like you, we wouldn't
have our justice system. There
isn't a Judge in Mega-City who
doesn't want to follow in your
footsteps."|speech
215||20 -|location
216|"7 CONTINUED: 57
FARGO"|"I'm glad you feel that way, Dredd.
Because starting tomorrow you're
going to spend one day a week at
the Academy... teaching.
Dredd takes this in his stride.
DR,EDD
I'd be honored. Unarmed combat,
or marksmanship?"|speech
217|FARGO|"(exiting, with a grin)
Ethics.
And as Dredd reacts, we"|speech
218||CUT TO:|location
219|FARGO|"58 EXT. ASPEN PENAL COLONY - DAY 58
An ominous mountain fortress. GUARD TOWERS on every corner.
WIND rattles the concertina wire on the walls. If the Cursed
Earth is hell, this is hell's prison.
:NT. ASPEN PENAL COLONY - WARDENS OFFICE - DAY 59
Stark, spare on creature comforts. WARDEN JUDGE MILLER paces.
=rorr. time to time he looks at a small PACKAGE on his desk."|speech
220|CLOSE 60|"sma:: SEALED BOX with a THUMBCODE LOCK.
3A0!           looks at it, frustrated. Finally makes his decision. He"|speech
221||picks it up, leaves the room.|stage direction
222||CUT TO:|location
223|CLOSE 60|62 INT- MAXIMUM SECURITY WING 62|speech
224||"Miller and two GUARDS stride through the old part of the
complex. Everything gets progressively dirti er and dilapidated"|stage direction
225|CLOSE 60|"as they go. Finally, they reach a MASSIVE STE EL DOOR with.a
computer access screen. Miller puts his thumb in the lock."|speech
226|MILLER'|Miller. Warden.|speech
227||21 -|location
228|"2 CONTINUED: 6
COMPUTER VOICE"|"Voice sample and thumbscan
recognized.
The DOOR OPENS. Miller turns to the guards.
MILLER (cont' d)
Wait here.
CUT .TO:
c ""3 INT. RICO'S CELL - DAY 63
Miller steps inside. AUTOGUNS swivel toward him. ""Read"" his
BADGE. BEEP. The autoguns swing away. The door CLOSES."|speech
229|RICO'S VOICE|Hello, Warden.|speech
