|character|text|type
44||CUT TO:|unknown
45||EXT. ROOFTOP LANDING PAD - WIDE|location
46||The chopper rockets in, settles.|stage direction
47||INT. UTILITY STAIRCASE|location
48||"Crockett, Tubbs and Gina descend to the 25th-floor penthouse,
the target.  As Crockett and Tubbs continue down to 24, she
looks over her shoulder at Tubbs..."|stage direction
49|TUBBS|Damn, girl...|speech
50||INT. SURVEILLANCE APARTMENT (ONE FLOOR BELOW THE TARGET)|location
51||"PENTHOUSE - CROCKETT + TUBBS - NIGHT
enter.  Two surveillance technicians, RICK and FRANK, are
glued to a monitor showing a bedroom in which nothing
happens.  LT. CASTILLO is there, out of a past somewhere
between CIA and the Jesuits...
Referring to the monitor on which there are NO PEOPLE in an
EMPTY BEDROOM.
They are watching air move."|stage direction
52|TUBBS|This is exciting...|speech
53|RICK|That's 'cause nothing is happening.|speech
54|CROCKETT|No shit...?|speech
55||(it goes past him)|location
56|FRANK|"Yeah.  This is their
surveillance...how they video their
marks?  See, we jacked their fiber
optics, like we piggybacked their
signal.  Get it?"|speech
57|TUBBS|Cooool...|speech
58||They exit to...|stage direction
59||INT. PENTHOUSE CONDO - CROCKETT + TUBBS|location
60||"are met at the door by security, who recognizes them, and are
welcomed by their host, UGO.  This is the Baccardi Cup After-
Party.  The same players from the marina...
OVER CROCKETT + TUBBS
enter an 8,000-square-foot penthouse...offshore racer types,
players, So Bee models..."|stage direction
61|UGO|Runnin' the Biscayne 200?|speech
62||Crockett wanders off...|stage direction
63|TUBBS|"If a coupla new exhaust manifolds
show up..."|speech
64||"CROCKETT
approaches a bar and female bartender..."|stage direction
65|CROCKETT|"Gin and Tonic.  Plymouth or
Boodles."|speech
66||(Scandinavian accent)|location
67|BARTENDER|Lemon or lime?|speech
68|CROCKETT|"Lemon doesn't go in Gin and Tonics,
darlin'.  Where ya' from?"|speech
69||(leaning in)|location
70|BARTENDER|Gottingen.  That's in Sweden.|speech
71|CROCKETT|"You in Miami workin' on your
complexion...?"|speech
72||She's beautifully bronzed.|stage direction
73||(laughs)|location
74|BARTENDER|No.  I was in Namibia...|speech
75|CROCKETT|Doing...?|speech
76|BARTENDER|"With the United Nations High
Commission on Refugees.  Famine
relief."|speech
77||Gina's listening on her personal comms.|stage direction
78|CROCKETT|"Really?  I did refugee relocation
in Somalia.  But they transferred
me out after I was wounded..."|speech
79||Gina rolls her eyes as she crosses by Tubbs.|stage direction
80|GINA|"Only African he ever ""relocated""
was a $2,000-an-hour Nigerian model
for Gucci, and he got wounded when
she took an NBA draft choice to the
Super Bowl instead of him..."|speech
81|TUBBS|He did volunteer one time...|speech
82||(entering)|location
83|TRUDY|For a massage parlor bust?|speech
84||(beat)|location
85|TRUDY|Why am I here...?|speech
86||"TRUDY JOPLIN is a tall African-American.  She whispers into a
small mic.  If you looked closely, she's ripped...as if steel
cables moved under her smooth skin.  She slides past Tubbs
and Gina..."|stage direction
87||(low)|location
88|TUBBS|"...to backup Switek.  But only if
it gets lethal."|speech
89|TRUDY|That's impossible.|speech
90|TUBBS|Why?|speech
91|TRUDY|Because you cannot kill him.|speech
92||"SWITEK
all white bling, is arguing with his blade-thin, glassy-eyed,
adrenaline junkie partner, ZITO.  Approaching is ""Miss
Ukraine.""  High cheekbones suggest one of Genghis Khan's
horsemen found her maternal ancestor as attractive as Switek
finds her...
Tubbs clocks three beefy Russians in a corner, one is
unusually fit."|stage direction
93|TUBBS|And there's Dmitri...|speech
94|CROCKETT|"The honey trap.  And there's the
honey."|speech
95|TUBBS|Hello, Miss Ukraine...|speech
96||"MISS UKRAINE brings Switek his glass of champagne...  She
whispers something in his ear...and is led towards a back
bedroom.  Gina ambles over."|stage direction
97||(to Crockett)|location
98|TRUDY|Eleven to seven he blows it.|speech
99||(whispers)|location
100|CROCKETT|Twenty on my man...|speech
101|TRUDY|"You're giving away your money,
fool..."|speech
102||"Tubbs opens his Moto as if he's about to make a call...Trudy
looks over his shoulder.  What we see is the feed from the
monitor in the surveillance room downstairs.
CLOSER: TUBBS'S MOTO
Two blonde people starting to get naked.  Switek and Miss
Ukraine.  A second call comes in.  Tubbs ignores it."|stage direction
103||(to Zito)|location
104|TUBBS|You bet your partner?|speech
105|ZITO|"Sure.  Switek versus primal impulse
from the amygdala.  Higher thinking
versus the lizard brain.  Tectonic
plates of libido confront the
cognitive."|speech
106|GINA|"Oh, bullshit.  She cops his joint.
He pushes the button."|speech
107|TRUDY|What's so fucking difficult?|speech
108||"THEIR FACES.  They watch.  And...Crockett's cell phone rings.
He separates from the group..."|stage direction
109|CROCKETT|Yeah...?|speech
110|STEVENS (O.S.)|Sonny...?|speech
111|CROCKETT|Yeah.|speech
112|STEVENS (O.S.)|Where's Riccardo?|speech
113|CROCKETT|On the phone.|speech
114|STEVENS (O.S.)|I'm sorry.  I'm sorry, Sonny...|speech
115||EXT. BALCONY - CROCKETT - NIGHT|location
116||"enters.  He's come outside to hear better.
In the background Gina shakes her head about Switek.  He blew
it.  Trudy looks at Crockett and sees Crockett's focused,
hearing..."|stage direction
117|CROCKETT|Who is this?|speech
118||"INTERCUT
WITH:"|unknown
119||INT. BENTLEY - ALONZO STEVENS - NIGHT|location
120||"He's cruising at 85.  He's floating in a magnolia leather
interior.  But it's bloodstained from his nose and mouth.
He's been beaten.  His white shirt is torn.  He doesn't
care..."|stage direction
121||(voice cracks)|location
122|STEVENS|It's fucked up.  I'm sorry...|speech
123||(recognizing him)|location
124|CROCKETT|Alonzo?|speech
125||(beat)|location
126|CROCKETT|"What are you talking about?  Where
are you...?"|speech
127|STEVENS|They had me from the gate.|speech
128|CROCKETT|I don't understand...|speech
129||"Crockett's alarmed.  He catches Tubbs' eye and waves him
outside..."|stage direction
130|STEVENS|"I gave up nothing on you guys.
Don't worry.  I kept you and Rico
out of it.  Only the Feds.  They're
on their own...it's all their deal,
anyway, so fuck 'em."|speech
131|CROCKETT (O.S.)|Alonzo, what's goin' on?!|speech
132|STEVENS|"After I check on Francine and the
boys, then I'm gone.  Sonny, tell
Rico I'm so sorry.  I wanted you to
know..."|speech
133||Tubbs joins Crockett on the balcony.|stage direction
134|CROCKETT|Where are you?|speech
135|STEVENS (O.S.)|"...look after her.  Ask Rico to.
Okay?  Do that for me.  I had to do
it.  They had me from the gate.
Do that.  Whatever you can do for
them.  Okay?"|speech
136||(breaks)|location
137|STEVENS (O.S.)|Look what I did to them, Sonny...!|speech
138|CROCKETT|Alonzo...!|speech
139|STEVENS (O.S.)|Goodbye.|speech
140||Crockett's phone goes dead.|stage direction
141|TUBBS|What is it?|speech
142|CROCKETT|Alonzo...|speech
143|TUBBS|Stevens?|speech
144||(nods)|location
145|CROCKETT|Something's wrong.|speech
146||Crockett's entering a number while...|stage direction
147||(dialing)|location
148|TUBBS|I'll try Francine...|speech
149||Meanwhile Crockett HEARS...|stage direction
150||(recording)|location
151|MACHINE VOICE|"Federal Bureau of Investigation.
Our office hours are..."|speech
152||(Crockett punches three-|location
153||digit code)|unknown
154|FBI AGENT VOICE|F.B.I....|speech
155||(cuts him off)|location
156|CROCKETT|"This is Detective Crockett.  Miami-
Dade P.D.  Patch me through to your
Special Agent in Charge, James
Fujima?  It's an emergency..."|speech
157|FBI AGENT|He'll be in on Monday...|speech
158|CROCKETT|"I said, ""emergency.""  If he's not
reachable, who's running the
weekend?  The ASAC?"|speech
159|FBI AGENT|We don't give that out...|speech
160|CROCKETT|Listen carefully.|speech
161||"Crockett compels himself to be patient.  Meanwhile, Tubbs has
struck out with Alonzo's home phone."|stage direction
162||(into Nextel)|location
163|CROCKETT (cont'd)|"An informant who is working one of
YOUR cases right now called me.
YOU may have a problem.  So get me
somebody on the other end of this
telephone who knows what the hell
I'm talking about...!"|speech
164||Meanwhile...|stage direction
165||(into phone)|location
166|TUBBS|C'mon...|speech
167|VOICE (O.S.)|Miami-Dade PD Tech...|speech
168||(into phone)|location
169|TUBBS|"Bobby G.  The firefly we used to
have on Alonzo Stevens' Bentley,
check if it still runs; if so,
launch Air Support.  Locate the
Bentley..."|speech
170||(pause, listens)|location
171|TUBBS|"I don't know...we haven't worked
with him for six months..."|speech
172||(waits, then hears a click|location
173||on his Nextel)|unknown
174|CROCKETT|Hello?|speech
175|FUJIMA (O.S.)|This is Agent James Fujima.|speech
176|CROCKETT|Detective Crockett.|speech
177|FUJIMA (O.S.)|What's your Miami PD badge number?|speech
178|CROCKETT|4-4-7 Charlie 12-92.|speech
179||(pause)|location
180|FUJIMA (O.S.)|Okay.  What's up?|speech
181|CROCKETT|"A C.I. we cut loose to your Joint
Interagency Task Force.  Name of
Alonzo Stevens.  Now, he's YOUR
informant.  Stevens, called us.  I
haven't spoken to him for six
months.
I do not know what case you have
him on.  I do not know what he is
talking about.  But whatever he is
doing for you, it sounds like it is
going bad.  Right now..."|speech
182|FUJIMA|"How do I discuss operations over an
open line?"|speech
183|CROCKETT|How do I know?|speech
184||(beat)|location
185|CROCKETT|"I got the call from Alonzo on an
open line.  That is the hand we
have been dealt at this moment, at
eleven-forty-seven o'clock Friday
night.  Okay?  I am trying to alert
you, here."|speech
186||(beat)|location
187|CROCKETT|"You know whether or not...you have
a thing goin' down.  I do not."|speech
188||(beat)|location
189|CROCKETT|"But we know this guy.  I think you
know this guy.  Normally, he is
cool.  Tonight he is distraught.
That is atypical.  That engenders
foreboding.  Do you understand the
meaning of the word ""foreboding""?
As in badness is happening to your
deal right fucking now?"|speech
190||CUT TO:|unknown
191||EXT. ABANDONED METAL SHED, INDIAN RIVER - WIDE - NIGHT|location
192||"Nothing.  Rusting marine parts and corrugated metal fall into
weeds next on a channel of the Indian River.  It cuts through
inner-city Miami.  Distant noise.  But..."|stage direction
193||INT. METAL SHED - ARYAN BROTHERS|location
194||"in low light are strapping up.  Kevlar vests go over tattooed
arms and chests.  Glimpses of swastikas.  Handguns in
waistbands.  SMGs (Small Machine Guns) slung from shoulders
over white shirts, business-suit jackets.  Everybody wears
surgical gloves.  Shoes are industrial.
REAR SHOT:  TWO OF THE BROTHERS
are leaving.  One carries a very long rifle with a flash
suppressor.  It is a bolt action .50 caliber Burrows.
NEARBY ON THE RIVER
is a second Aryan Brother sniper team with an identical
weapon aimed at an empty lot a thousand yards away across the
Indian River..."|stage direction
195||INT. METAL SHED|location
196||Two Suburbans and an Escalade pull out...|stage direction
197||CUT TO:|unknown
198||EXT. INDIAN RIVER - EMPTY LOT|location
199||"Caribbean freighters seized by US Customs rust at the bank.
MOVE IN.  Two Cadillacs are parked.  Waiting.  A door opens.
An interior light comes on.  MOVE CLOSER.  Two Russian
slickster types.  Patient.  One looks at a watch.  The other
triggers his cell phone.  A meeting is imminent."|stage direction
200||MEANWHILE:|unknown
201||INT. FBI OFFICE - RAC JAMES FUJIMA - NIGHT|location
202||"Empty except for the FBI Agent in a sweatsuit carrying files,
as if he stopped by when Crockett's call came in.  He's on a
computer.  He picks up the phone..."|stage direction
203|FUJIMA|"Guy's involved in a ""meet""..."|speech
204|CROCKETT|"""Buy and walk""?  ""Buy and bust""?
""Reverse undercover""?  What?"|speech
205|FUJIMA|"Meet and greet.  ""I flash you some
of mine, you flash me some of
yours?"""|speech
206|CROCKETT|"And the deal goes down at another
place at another time."|speech
207|FUJIMA|That's right.|speech
208|CROCKETT|"...so there's no industrial-
strength HRT weapons team out there
tonight?"|speech
209||"Crockett puts his Nextel on ""speaker"" so Tubbs can hear, too."|stage direction
210|FUJIMA|"Correct.  Flash samples.  Flash
cash."|speech
211||(into phone)|location
212|TUBBS|"Haitian, Dominican, Russian,
Israeli?"|speech
213|FUJIMA|White supremacist types.|speech
214||Crockett's impatient.|stage direction
215|CROCKETT|"OMGs, Mongols, Nazi Low-Riders,
prison gangs?"|speech
216|FUJIMA|NLR, we think.  I wanna know...|speech
217||(sarcastic)|location
218|TUBBS|Oh, good...|speech
219|FUJIMA|"...what else, what else did he
indicate to you?  I need to know
everything he said."|speech
220|CROCKETT|"He is saying they had him from the
gate.  He is saying to my partner
and I and to his family ""goodbye.""
What does that tell you?"|speech
221||CUT TO:|unknown
222||INT. MIAMI-DADE P.D. CHOPPER - SWITEK + ZITO|location
223||"in the back seat get lucky.  The pilot reacts as the
TECHNICIAN in the copilot seat has picked up a signal from
the FIREFLY...the LOCATOR...on Alonzo's Bentley."|stage direction
224||(keys radio; too much|location
225||static, tries cell phone)|unknown
226|SWITEK|Sonny, we got him...|speech
227||INT. BLACK SIKORSKY CHOPPER - CROCKETT + TUBBS|location
228||"Tubbs pilots it while Crockett gets the location of Alonzo's
car and repeats it into the headset to Tubbs as the..."|stage direction
229||EXT. SKY OVER MIAMI - C + T'S SIKORSKY - NIGHT|location
230||"banks hard left and heads for north 95 towards Lauderdale.
Meanwhile..."|stage direction
231||CUT TO:|unknown
232||EXT. INDIAN RIVER - WIDE:  THE DEAL - NIGHT|location
233||"Three Aryan Brothers in business suits get out of the rear of
the Escalade and Suburban with a driver in each.  Our two
""Russians"" approach from their Cadillac with a backup
Cadillac and one driver on the other side.
CLOSER:  ARYAN BROTHERS.  Friendly.  Hip-hop culture has
invaded White Supremacist gangs.  Buzz cuts.  Goatees.  A
couple of diamond earrings."|stage direction
234|RUSSIAN #1|"...sample now is okay.  And we want
sample load when we do deal..."|speech
235|ARYAN BROTHER|Sure, man.|speech
236|RUSSIAN #1|What inventory you can supply...?|speech
237|ARYAN BROTHER #1|"Meth.  Glass, ice, K's, E's,
Mitsu's, Ames, Ex...whatever you
need.  Coke?  Tonnage.  And
Colombian H.  But give us a heads
up..."|speech
238||The Aryan Brother pops him a couple of vials.|stage direction
239|ARYAN BROTHER #1 (cont'd)|"Ice.  Spectra-analyze that shit.
And party-on with the coke.  You
are looking at ninety-two percent
pure...none of that jumped-on
powder they sell up in New
Yorioo..."|speech
240|ARYAN BROTHER #2|Yeah...|speech
241||(beat)|location
242|ARYAN BROTHER #2|Now, let's see the green...|speech
243||"One of the Russians puts his hand on a weapon as the other
opens up a Nike sports bag."|stage direction
244|RUSSIAN|"Never seen money before?  This is
called ""money."""|speech
245||"Aryan Brother #1 reaches into the bag at the wrapped stacks
of hundreds.  Flips through a couple, takes one or two at
random.  Russian nods for him to go ahead."|stage direction
246|ARYAN BROTHER #1|"Okay.  You got lotsa green.  We got
all the goodies.  We party.
Larry'll call you in the AM and
talk money, quantity, time and
place..."|speech
247||"WIDEN.  Everybody goes back to their cars.  As the two
""Russians"" get into theirs, Aryan Brother #1 turns from the
running board of the Escalade with his driver's door open."|stage direction
248|ARYAN BROTHER|"Hey, Ivan!  I forgot to ask you
something, my brother..."|speech
249||"He looks at his partner and nods, who says something into a
Nextel."|stage direction
250|ARYAN BROTHER (cont'd)|"...they have a decent death-benefit
program in the FBI?"|speech
251||"For the Russians in the car, time freezes.  As they start
to react, they're blown up by .50 caliber rounds from the two
sniper positions.  The .50 caliber rounds go right through
car bodies, sheet metal, upholstery, glass, human flesh,
bone, more upholstery and metal and out the other end.
Another round goes through the passenger door, through the
passenger, through the driver, out the driver door and into
the night...
WIDE
The three Aryan Brothers approach the steaming cars with the
chopped-up occupants and take the gym bag full of cash.  The
Escalade driver dons night-vision goggles.  They load up and
drive off as we hear the ""thump, thump"" of Air Support and
some distant sirens.  Meanwhile..."|stage direction
252||CUT TO:|unknown
253||INT. MIAMI-DADE CHOPPER - SWITEK + ZITO - NIGHT|location
254||"at 170 knots watching a thermographic image of Alonzo
Stevens' car on a monitor weave through traffic northbound on
the 95...  SEE Tubbs' Sikorsky beyond Switek + Zito as it
swoops from a higher altitude right past the Miami-Dade
chopper, banks and dives for the freeway."|stage direction
255||EXT. FREEWAY|location
256||"Tracking with Stevens' Bentley from the front.
The black Sikorsky is almost on the Bentley's hood.  Tubbs
racks the chopper sideways so that Alonzo can see Crockett in
the copilot seat...
CLOSER:  CROCKETT
has his handgun out and is waving Alonzo over to the
shoulder.  Tubbs keeps the chopper almost blocking Alonzo's
Bentley.  Alonzo pulls over.  Tubbs wheels around and lands
on the shoulder.  They approach...
ALONZO STEVENS
exits the Bentley and walks toward Crockett and Tubbs.  He
holds his hand out to keep them at a distance.
Freeway traffic roars past.  Crockett and Tubbs don't get too
close, heeding Alonzo's warning..."|stage direction
257||(incensed, over traffic|location
258||noise)|unknown
259|TUBBS|What the hell did you do?|speech
260|STEVENS|"The Feeb gig was I front a coupla
undercover, Russian-speakers to
them.  One's ATF.  And broker the
deal.  Set up the meet with the NLR
types..."|speech
261||"Stevens takes a low-resolution E-mailed image from his pocket
and hands it to Tubbs.  Tubbs looks up, shocked, hands it to
Crockett.  Stevens' head rotates loosely on his
shoulders...his mind's elsewhere...
CROCKETT'S POV:  IMAGE
Alonzo's wife, Francine, is bound - clothes torn - to a chair
in a TV room.  On the floor are two young boys bound with
plastic ties.  Paper bags are over their heads.  Francine's
eyes are as large as saucers.  Around her neck is a necklace
of C-4 explosive connected to a detonator."|stage direction
262||(shouts)|location
263|STEVENS (cont'd)|"So I gave them up, man!  Gave up
the Feds!  Gave up everything
I knew.  Now I got to go home..."|speech
264|CROCKETT|How'd they get onto you?|speech
265|STEVENS|"How do I know?  But it was from the
get-go.  Knew the FBI had run me
into them."|speech
266||(beat)|location
267|STEVENS|Sonny, I gotta go...!|speech
268||MEANWHILE:|unknown
269||INT. ALONZO STEVENS' HOUSE - TRUDY - NIGHT|location
270||"and a Miami PD SWAT team crash through the front door.
Another team through the back.  Trudy in a tactical vest is
second in with a 12-gauge.  The house is empty.  Gina and
other detectives hang in the rear.  First SWAT team ""clears""
the living room, dining room.  Second clears the kitchen,
maid's quarters..."|stage direction
271||INT. ALONZO STEVENS' HOUSE - DOOR TO DEN - NIGHT|location
272||"...last room to clear...center of the house.  SWAT teams
appear around corners.  Weapons up.  The looks on their faces
tell us nobody is here...nobody alive...and what they see
gives even these veterans pause as blood pools around the
legs of a family and overturned chairs.  Alonzo didn't save
anyone."|stage direction
273||(after changing channel)|location
274|TRUDY|Hello, Sonny...?|speech
275||EXT. FREEWAY - TUBBS|location
276||on police radio listens to a message from Trudy while...|stage direction
277||(to Tubbs)|location
278|STEVENS|I gotta, I gotta go...!|speech
279|TUBBS|Alonzo...|speech
280|STEVENS|What...?|speech
281||(voice cracks)|location
282|TUBBS|Alonzo, you don't need to go home.|speech
283||Now Alonzo knows.|stage direction
284|STEVENS|"They said they wouldn't hurt them,
wouldn't hurt them if..."|speech
285|TUBBS|They lied.|speech
286|CROCKETT|They been known to do that...|speech
287||"Alonzo Stevens has a strange look in his eyes.  He looks at
Crockett and Tubbs, as if to say something.  He doesn't.
Crockett and Tubbs walk towards him, to reach him...to
console him...
BUT ALONZO STEVENS
backs away.  Looks at them sadly.  And before they can stop
him, he steps out onto the freeway, opens his arms, and
embraces the front bumper of a 70 m.p.h. 18-wheeler."|stage direction
288||INT. MERCEDES CL-500 - CROCKETT + TUBBS - NIGHT|location
289||"Grim, silent, race through Miami traffic to the crime scene
we know is ahead because...
OVER TUBBS' SHOULDER we see all the lights from two dozen
emergency vehicles a quarter mile ahead.  Death is not
procedural or casual, not when it's somebody you know, like
an informant you worked cases with.  Cell phone rings."|stage direction
290|TUBBS|Yeah.|speech
291|CASTILLO (V.O.)|What's your twenty?|speech
292|TUBBS|"Quarter mile away.  We see the
lights..."|speech
293|CASTILLO (V.O.)|Turn around.|speech
294||(taking cell)|location
295|TUBBS|We know these people...!|speech
296|CASTILLO|Grieve elsewhere.|speech
297||CUT TO:|unknown
298||INT. PARKING STRUCTURE, TOP FLOOR - ANGRY MEN - 3 A.M.|location
299||in a concrete space.  We've entered mid-scene.|stage direction
300|FUJIMA|We're not certain...|speech
301|CASTILLO|You said Nazi Low-riders...?|speech
302|FUJIMA|We're not certain!|speech
303|TUBBS|C'mon, man!|speech
304|FUJIMA|"We think NLR.  We don't know!
Alonzo only fronted as a broker for
our guys to make the meet.  He
wasn't deep into the crew."|speech
305|CROCKETT|White gangs...?  It doesn't track.|speech
306|TUBBS|"White gangs is tweakers and a
crystal meth lab in a trailer park.
Bounce around the old lady Saturday
night and get your recidivist ass
busted back..."|speech
307|FUJIMA|"Not anymore.  This is a distribution
network out of South Florida,
moving poly-drug loads, crystal
meth through coke, to Nashville,
Atlanta, Memphis, Cleveland.  And
computer fraud, identity theft.
It's like that."|speech
308||(to the point)|location
309|CASTILLO|Tell them what you want.|speech
310|FUJIMA|"They knew about Alonzo, before he
made a move on them.  They had our
operation.  They've cut into us."|speech
311|CROCKETT|How?|speech
312|FUJIMA|We don't know.|speech
313|TUBBS|"Break your encryption?  Hack your e-
mail?  Employee databases?
Somebody on the inside?"|speech
314|FUJIMA|"We don't know.  And that's the
point.  Maybe there's a mole.
Whatever, it's a disaster.  And
it's a Joint Interagency Task
Force.  I have DEA, ATF, U.S.
Customs components in on it.  So
the penetration could be from any
one agency.  What we do know is I
have to suspend operations right
now from undercover work through
interdictions 'cause I have to
assume our Operational Security is
blown."|speech
315|TUBBS|"As in, your ass is dead in the
water."|speech
316|FUJIMA|"But Miami PD wasn't part of the
J.I.T.  And from what Alonzo said,
he didn't give you up."|speech
317|CROCKETT|So what do you want?|speech
318|FUJIMA|To recruit you.|speech
319||Pause.|stage direction
320|CASTILLO|"...I didn't want you around the
crime scene because it's crawling
with federal law enforcement.  We
don't know who's straight up, who's
not..."|speech
321|CROCKETT|Recruit us to do what?|speech
322|FUJIMA|"Get into business with this crew,
identify them.  Illuminate their
network.  If you're lucky, discover
their source, how they penetrated
us.  We'll indict and take it from
there..."|speech
323|CROCKETT|How do we do that?  Make a buy?|speech
324||(wry)|location
325|CROCKETT|That went well...|speech
326|TUBBS|"Reverse undercover?  WE supply to
them?"|speech
327|FUJIMA|"They got a steady stream of supply.
So, no..."|speech
328|CROCKETT|From whom...?|speech
329|FUJIMA|"A Colombian producer.  Named
Archangel de Jesus Montoya-Londono."|speech
330|CROCKETT|Never heard of him.|speech
331|FUJIMA|"From the North Valle area.  New.
Low-level, we think."|speech
332|TUBBS|"Aryan brothers are not going to
change-up suppliers.  So..."|speech
333|CROCKETT|"Transpo?  How they bringing the
loads in...?"|speech
334|FUJIMA|"They're not.  They collect in
Miami.  Montoya, the producer,
handles deliveries.  That's his
end, and he varies the routes.  We
got some FLIR off an AWAC of a
coupla go-fast boats, on one run,
that's all."|speech
335||"Fujima boots up his military-spec laptop to view the FLIR
video.  Meanwhile..."|stage direction
336|TUBBS|Track with me, here...|speech
337||(beat)|location
